date,provice,pm25,hotspot
11/4/2024,นครพนม,62.9,6
11/4/2024,หนองบัวลำภู,30,0
11/4/2024,บึงกาฬ,30.5,0
12/4/2024,เลย,43.5,4
12/4/2024,หนองคาย,38.3,0
12/4/2024,อุดรธานี,51.4,4
12/4/2024,สกลนคร,41.7,3
12/4/2024,นครพนม,63.4,12
12/4/2024,หนองบัวลำภู,42.4,0
12/4/2024,บึงกาฬ,46.6,1
13/4/2024,เลย,46.9,13
13/4/2024,หนองคาย,39.5,4
13/4/2024,อุดรธานี,55.9,12
13/4/2024,สกลนคร,54.8,15
13/4/2024,นครพนม,70.4,7
13/4/2024,หนองบัวลำภู,50.6,8
13/4/2024,บึงกาฬ,49.6,5
14/4/2024,เลย,44.4,3
14/4/2024,หนองคาย,39.8,2
14/4/2024,อุดรธานี,48.8,3
14/4/2024,สกลนคร,48.4,2
14/4/2024,นครพนม,99,7
14/4/2024,หนองบัวลำภู,43.3,0
14/4/2024,บึงกาฬ,53.5,0
15/4/2024,เลย,36.1,4
15/4/2024,หนองคาย,34.8,1
15/4/2024,อุดรธานี,50.1,10
15/4/2024,สกลนคร,41.2,12
15/4/2024,นครพนม,76.3,10
15/4/2024,หนองบัวลำภู,42.1,2
15/4/2024,บึงกาฬ,41.7,0
16/4/2024,เลย,26.7,2
16/4/2024,หนองคาย,35.5,2
16/4/2024,อุดรธานี,41.3,7
16/4/2024,สกลนคร,41.1,3
16/4/2024,นครพนม,71.6,2
16/4/2024,หนองบัวลำภู,35.7,0
16/4/2024,บึงกาฬ,41.9,0
17/4/2024,เลย,34.3,22
17/4/2024,หนองคาย,35,1
17/4/2024,อุดรธานี,42.7,5
17/4/2024,สกลนคร,34.9,4
17/4/2024,นครพนม,70.5,3
17/4/2024,หนองบัวลำภู,33.9,3
17/4/2024,บึงกาฬ,41.9,5
18/4/2024,เลย,36.8,17
18/4/2024,หนองคาย,27,8
18/4/2024,อุดรธานี,35,25
18/4/2024,สกลนคร,41.6,9
18/4/2024,นครพนม,86.2,8
18/4/2024,หนองบัวลำภู,33.6,3
18/4/2024,บึงกาฬ,36.6,7
19/4/2024,เลย,36.3,11
19/4/2024,หนองคาย,27.7,3
19/4/2024,อุดรธานี,33.9,3
19/4/2024,สกลนคร,44.5,3
19/4/2024,นครพนม,84.5,1
19/4/2024,หนองบัวลำภู,31.8,0
19/4/2024,บึงกาฬ,43.2,3
20/4/2024,เลย,48.6,24
20/4/2024,หนองคาย,31,1
20/4/2024,อุดรธานี,40.2,29
20/4/2024,สกลนคร,41.6,14
20/4/2024,นครพนม,61.8,8
20/4/2024,หนองบัวลำภู,45.2,3
20/4/2024,บึงกาฬ,49.8,1
21/4/2024,เลย,51.4,15
21/4/2024,หนองคาย,35.7,3
21/4/2024,อุดรธานี,53.3,24
21/4/2024,สกลนคร,48.8,16
21/4/2024,นครพนม,84.5,14
21/4/2024,หนองบัวลำภู,50.5,1
21/4/2024,บึงกาฬ,63.6,3
22/4/2024,เลย,58.8,19
22/4/2024,หนองคาย,38.5,3
22/4/2024,อุดรธานี,49.2,14
22/4/2024,สกลนคร,51.8,11
22/4/2024,นครพนม,82.6,10
22/4/2024,หนองบัวลำภู,42.2,5
22/4/2024,บึงกาฬ,59.8,7
23/4/2024,เลย,52.2,37
23/4/2024,หนองคาย,29.9,4
23/4/2024,อุดรธานี,48.6,22
23/4/2024,สกลนคร,47.6,15
23/4/2024,นครพนม,81,6
23/4/2024,หนองบัวลำภู,41.3,7
23/4/2024,บึงกาฬ,58.3,10
24/4/2024,เลย,45.7,22
24/4/2024,หนองคาย,27.9,3
24/4/2024,อุดรธานี,42.2,14
24/4/2024,สกลนคร,41.9,22
24/4/2024,นครพนม,82.8,10
24/4/2024,หนองบัวลำภู,40.3,4
24/4/2024,บึงกาฬ,55.5,9
25/4/2024,เลย,40.2,13
25/4/2024,หนองคาย,26.4,6
25/4/2024,อุดรธานี,38.1,11
25/4/2024,สกลนคร,42,12
25/4/2024,นครพนม,72.5,6
25/4/2024,หนองบัวลำภู,35,7
25/4/2024,บึงกาฬ,59.5,0
26/4/2024,เลย,39.9,31
26/4/2024,หนองคาย,27.4,7
26/4/2024,อุดรธานี,33.2,27
26/4/2024,สกลนคร,38.8,29
26/4/2024,นครพนม,76.3,19
26/4/2024,หนองบัวลำภู,31.5,4
26/4/2024,บึงกาฬ,49.3,7
27/4/2024,เลย,42.5,44
27/4/2024,หนองคาย,26.4,10
27/4/2024,อุดรธานี,36.6,23
27/4/2024,สกลนคร,36.5,24
27/4/2024,นครพนม,73.8,7
27/4/2024,หนองบัวลำภู,34.9,7
27/4/2024,บึงกาฬ,51.3,13
28/4/2024,เลย,47.3,88
28/4/2024,หนองคาย,28.6,20
28/4/2024,อุดรธานี,43.4,20
28/4/2024,สกลนคร,42.6,31
28/4/2024,นครพนม,75.3,10
28/4/2024,หนองบัวลำภู,38.9,1
28/4/2024,บึงกาฬ,63,14
29/4/2024,เลย,52.4,108
29/4/2024,หนองคาย,27.4,44
29/4/2024,อุดรธานี,43.5,57
29/4/2024,สกลนคร,44.6,53
29/4/2024,นครพนม,80.5,34
29/4/2024,หนองบัวลำภู,41.8,9
29/4/2024,บึงกาฬ,74.9,6
30/4/2024,เลย,54.8,166
30/4/2024,หนองคาย,27.7,7
30/4/2024,อุดรธานี,44.9,29
30/4/2024,สกลนคร,44,13
30/4/2024,นครพนม,73.1,22
30/4/2024,หนองบัวลำภู,46.9,4
30/4/2024,บึงกาฬ,62,4
