date,provice,pm25,hotspot
2024-02-20T00:00:00,นครพนม,82.9,12
2024-02-20T00:00:00,หนองบัวลำภู,44.6,20
2024-02-20T00:00:00,บึงกาฬ,45.7,0
2024-02-21T00:00:00,เลย,36.5,29
2024-02-21T00:00:00,หนองคาย,52.6,2
2024-02-21T00:00:00,อุดรธานี,35.3,20
2024-02-21T00:00:00,สกลนคร,34.8,40
2024-02-21T00:00:00,นครพนม,69,25
2024-02-21T00:00:00,หนองบัวลำภู,35.6,28
2024-02-21T00:00:00,บึงกาฬ,39.2,4
2024-02-22T00:00:00,เลย,30.2,24
2024-02-22T00:00:00,หนองคาย,62.9,2
2024-02-22T00:00:00,อุดรธานี,36.8,30
2024-02-22T00:00:00,สกลนคร,43.5,39
2024-02-22T00:00:00,นครพนม,53.6,4
2024-02-22T00:00:00,หนองบัวลำภู,29.8,44
2024-02-22T00:00:00,บึงกาฬ,36.7,2
2024-02-23T00:00:00,เลย,34.4,7
2024-02-23T00:00:00,หนองคาย,46.6,0
2024-02-23T00:00:00,อุดรธานี,40.2,15
2024-02-23T00:00:00,สกลนคร,47.9,5
2024-02-23T00:00:00,นครพนม,69.1,5
2024-02-23T00:00:00,หนองบัวลำภู,36.9,3
2024-02-23T00:00:00,บึงกาฬ,33.1,0
2024-02-24T00:00:00,เลย,53.4,16
2024-02-24T00:00:00,หนองคาย,48.6,0
2024-02-24T00:00:00,อุดรธานี,50.2,10
2024-02-24T00:00:00,สกลนคร,26,16
2024-02-24T00:00:00,นครพนม,24.4,6
2024-02-24T00:00:00,หนองบัวลำภู,53,7
2024-02-24T00:00:00,บึงกาฬ,37.2,0
2024-02-25T00:00:00,เลย,47.1,7
2024-02-25T00:00:00,หนองคาย,31.6,3
2024-02-25T00:00:00,อุดรธานี,25.5,17
2024-02-25T00:00:00,สกลนคร,12.8,44
2024-02-25T00:00:00,นครพนม,14,18
2024-02-25T00:00:00,หนองบัวลำภู,33.4,8
2024-02-25T00:00:00,บึงกาฬ,21.6,4
2024-02-26T00:00:00,เลย,47.2,3
2024-02-26T00:00:00,หนองคาย,30.8,6
2024-02-26T00:00:00,อุดรธานี,22.9,19
2024-02-26T00:00:00,สกลนคร,13,54
2024-02-26T00:00:00,นครพนม,11,22
2024-02-26T00:00:00,หนองบัวลำภู,31.9,19
2024-02-26T00:00:00,บึงกาฬ,20.8,6
2024-02-27T00:00:00,เลย,49.9,38
2024-02-27T00:00:00,หนองคาย,32.1,5
2024-02-27T00:00:00,อุดรธานี,22.8,19
2024-02-27T00:00:00,สกลนคร,15,51
2024-02-27T00:00:00,นครพนม,11.9,14
2024-02-27T00:00:00,หนองบัวลำภู,31.4,19
2024-02-27T00:00:00,บึงกาฬ,22,6
2024-02-28T00:00:00,เลย,59.1,8
2024-02-28T00:00:00,หนองคาย,31.1,4
2024-02-28T00:00:00,อุดรธานี,25,16
2024-02-28T00:00:00,สกลนคร,14,34
2024-02-28T00:00:00,นครพนม,18.1,17
2024-02-28T00:00:00,หนองบัวลำภู,35.4,16
2024-02-28T00:00:00,บึงกาฬ,24,8
2024-02-29T00:00:00,เลย,69.9,11
2024-02-29T00:00:00,หนองคาย,37.1,0
2024-02-29T00:00:00,อุดรธานี,38.8,10
2024-02-29T00:00:00,สกลนคร,23.1,12
2024-02-29T00:00:00,นครพนม,25.4,11
2024-02-29T00:00:00,หนองบัวลำภู,39,13
2024-02-29T00:00:00,บึงกาฬ,25.2,0
