YEA_GOV,PROV,TAX_TYPE,FORM_CODE,AMT_RCV
2567,พังงา,002,ป2,558600.00
2567,พังงา,002,ภงด50,50049857.55
2567,พังงา,002,ภงด51,50807990.45
2567,พังงา,002,ภงด53,109382079.11
2567,พังงา,002,ภงด54,34468770.38
2567,พังงา,002,ภงด55,220922.16
2567,พังงา,005,ทป3,16862925.85
2567,พังงา,005,ป2,268000.00
2567,พังงา,005,ภพ30,775744863.49
2567,พังงา,005,ภพ36,21282069.20
2567,พังงา,006,ทป3,140792.96
2567,พังงา,006,ป2,11300.00
2567,พังงา,006,ภธ40,11628876.36
2567,พังงา,007,อส10,2020539.10
2567,พังงา,007,อส10.1,128239.00
2567,พังงา,007,อส4,1090846.00
2567,พังงา,007,อส4ก,72980.44
2567,พังงา,007,อส4ข,284847.95
2567,พังงา,007,อส9,1449870.00
2567,พังงา,009,รบ1,11800.00
2567,พังงา,011,ป2,428100.00
2567,พังงา,015,รบ1,3600.00
2567,พัทลุง,001,ทป3,30549057.13
2567,พัทลุง,001,ป2,901800.00
2567,พัทลุง,001,ภงด1,23557231.75
2567,พัทลุง,001,ภงด2,7893992.44
2567,พัทลุง,001,ภงด3,31402960.33
2567,พัทลุง,001,ภงด90,35016320.58
2567,พัทลุง,001,ภงด91,23650903.44
2567,พัทลุง,001,ภงด94,8307263.96
2567,พัทลุง,002,ทป3,5181382.44
2567,พัทลุง,002,ป2,314700.00
2567,พัทลุง,002,ภงด50,36715105.20
2567,พัทลุง,002,ภงด51,25158560.66
2567,พัทลุง,002,ภงด53,47826222.03
2567,พัทลุง,002,ภงด55,397561.67
2567,พัทลุง,005,ทป3,17928434.94
2567,พัทลุง,005,ป2,314800.00
2567,พัทลุง,005,ภพ30,395144396.28
2567,พัทลุง,005,ภพ36,1357455.95
2567,พัทลุง,006,ทป3,233520.04
2567,พัทลุง,006,ป2,15900.00
2567,พัทลุง,006,ภธ40,24059498.09
2567,พัทลุง,007,อส10,2661922.50
2567,พัทลุง,007,อส10.1,26582.00
2567,พัทลุง,007,อส4,2438266.25
2567,พัทลุง,007,อส4ก,44216.70
2567,พัทลุง,007,อส4ข,662881.50
2567,พัทลุง,007,อส9,3424529.00
2567,พัทลุง,010,รบ1,3.00
2567,พัทลุง,011,ป2,590800.00
2567,พิจิตร,001,ทป3,40772269.17
2567,พิจิตร,001,ป2,1266800.00
2567,พิจิตร,001,ภงด1,63670793.81
2567,พิจิตร,001,ภงด2,35363642.18
2567,พิจิตร,001,ภงด3,36415847.19
2567,พิจิตร,001,ภงด90,51272734.76
2567,พิจิตร,001,ภงด91,20447698.20
2567,พิจิตร,001,ภงด93,9560.00
2567,พิจิตร,001,ภงด94,12287314.71
2567,พิจิตร,002,ทป3,7153775.54
2567,พิจิตร,002,ป2,376200.00
2567,พิจิตร,002,ภงด50,78977022.67
2567,พิจิตร,002,ภงด51,71853224.77
2567,พิจิตร,002,ภงด53,138877379.83
2567,พิจิตร,002,ภงด54,1498817.64
2567,พิจิตร,002,ภงด55,300303.07
2567,พิจิตร,005,ทป3,20218703.60
2567,พิจิตร,005,ป2,301000.00
2567,พิจิตร,005,ภพ30,376949576.74
2567,พิจิตร,005,ภพ36,7821678.44
2567,พิจิตร,006,ทป3,778893.60
2567,พิจิตร,006,ป2,11100.00
2567,พิจิตร,006,ภธ40,20081611.91
2567,พิจิตร,007,อส10,4595336.20
2567,พิจิตร,007,อส10.1,278158.00
2567,พิจิตร,007,อส4,910400.79
2567,พิจิตร,007,อส4ก,35208.00
2567,พิจิตร,007,อส4ข,692072.08
2567,พิจิตร,007,อส9,2916679.00
2567,พิจิตร,009,รบ1,2030.00
2567,พิจิตร,011,ป2,373900.00
2567,พิจิตร,015,รบ1,400.00
2567,พิษณุโลก,001,ทป3,83917807.27
2567,พิษณุโลก,001,ป2,1953600.00
2567,พิษณุโลก,001,ภงด1,245170130.29
2567,พิษณุโลก,001,ภงด2,35245445.19
2567,พิษณุโลก,001,ภงด3,94430924.60
2567,พิษณุโลก,001,ภงด90,114106298.10
2567,พิษณุโลก,001,ภงด91,47311296.15
2567,พิษณุโลก,001,ภงด93,25807369.16
2567,พิษณุโลก,001,ภงด94,20974769.19
2567,พิษณุโลก,002,ทป3,5442047.54
2567,พิษณุโลก,002,ป2,812000.00
2567,พิษณุโลก,002,ภงด50,152791801.85
2567,พิษณุโลก,002,ภงด51,140476686.98
2567,พิษณุโลก,002,ภงด53,193653861.82
2567,พิษณุโลก,002,ภงด54,526402.29
2567,พิษณุโลก,002,ภงด55,495730.73
2567,พิษณุโลก,005,ทป3,50112376.83
2567,พิษณุโลก,005,ป2,851300.00
2567,พิษณุโลก,005,ภพ30,1194631278.68
2567,พิษณุโลก,005,ภพ30.2,564.88
2567,พิษณุโลก,005,ภพ36,61009319.93
2567,พิษณุโลก,006,ทป3,1291352.43
2567,พิษณุโลก,006,ป2,27000.00
2567,พิษณุโลก,006,ภธ40,56390107.45
2567,พิษณุโลก,007,อส10,8930111.00
2567,พิษณุโลก,007,อส10.1,1901578.00
2567,พิษณุโลก,007,อส4,6712535.50
2567,พิษณุโลก,007,อส4ก,101999.08
2567,พิษณุโลก,007,อส4ข,11304406.30
2567,พิษณุโลก,007,อส9,5890401.00
2567,พิษณุโลก,011,ป2,556800.00
2567,พิษณุโลก,015,รบ1,54.02
2567,เพชรบุรี,001,ทป3,46353449.09
2567,เพชรบุรี,001,ป2,967000.00
2567,เพชรบุรี,001,ภงด1,202887504.28
2567,เพชรบุรี,001,ภงด2,42947152.77
2567,เพชรบุรี,001,ภงด3,53554050.40
2567,เพชรบุรี,001,ภงด90,72918254.27
2567,เพชรบุรี,001,ภงด91,29775013.15
2567,เพชรบุรี,001,ภงด93,246894.00
2567,เพชรบุรี,001,ภงด94,26972211.18
2567,เพชรบุรี,002,ทป3,10402788.44
2567,เพชรบุรี,002,ป2,751500.00
2567,เพชรบุรี,002,ภงด50,130735893.29
2567,เพชรบุรี,002,ภงด51,119874297.05
2567,เพชรบุรี,002,ภงด53,166975308.20
2567,เพชรบุรี,002,ภงด54,77210578.93
2567,เพชรบุรี,002,ภงด55,352105.24
2567,เพชรบุรี,005,ทป3,13653291.25
2567,เพชรบุรี,005,ป2,427300.00
2567,เพชรบุรี,005,ภพ30,815405264.31
2567,เพชรบุรี,005,ภพ36,28482704.72
2567,เพชรบุรี,006,ทป3,3886304.51
2567,เพชรบุรี,006,ป2,8000.00
2567,เพชรบุรี,006,ภธ40,31570777.60
2567,เพชรบุรี,007,อส10,5708637.53
2567,เพชรบุรี,007,อส10.1,256678.00
2567,เพชรบุรี,007,อส4,4885344.36
2567,เพชรบุรี,007,อส4ก,64547.00
2567,เพชรบุรี,007,อส4ข,1039656.24
2567,เพชรบุรี,007,อส9,5020981.00
2567,เพชรบุรี,010,รบ1,1.50
2567,เพชรบุรี,011,ป2,975100.00
2567,เพชรบูรณ์,001,ทป3,43050545.85
2567,เพชรบูรณ์,001,ป2,1538400.00
2567,เพชรบูรณ์,001,ภงด1,51169513.59
2567,เพชรบูรณ์,001,ภงด2,24407170.87
2567,เพชรบูรณ์,001,ภงด3,53099643.17
2567,เพชรบูรณ์,001,ภงด90,62003690.76
2567,เพชรบูรณ์,001,ภงด91,30037762.22
2567,เพชรบูรณ์,001,ภงด93,66297417.06
2567,เพชรบูรณ์,001,ภงด94,15941712.55
2567,เพชรบูรณ์,002,ทป3,13385989.53
2567,เพชรบูรณ์,002,ป2,516200.00
2567,เพชรบูรณ์,002,ภงด50,94414376.54
2567,เพชรบูรณ์,002,ภงด51,73170058.04
2567,เพชรบูรณ์,002,ภงด53,83416709.48
2567,เพชรบูรณ์,002,ภงด54,923474.99
2567,เพชรบูรณ์,002,ภงด55,577525.91
2567,เพชรบูรณ์,005,ทป3,19617856.59
2567,เพชรบูรณ์,005,ป2,466700.00
2567,เพชรบูรณ์,005,ภพ30,633830814.12
2567,เพชรบูรณ์,005,ภพ36,4477770.44
2567,เพชรบูรณ์,006,ทป3,16346.62
2567,เพชรบูรณ์,006,ป2,16900.00
2567,เพชรบูรณ์,006,ภธ40,34306766.08
2567,เพชรบูรณ์,007,อส10,7192971.95
2567,เพชรบูรณ์,007,อส10.1,90499.00
2567,เพชรบูรณ์,007,อส4,2774805.00
2567,เพชรบูรณ์,007,อส4ก,58161.00
2567,เพชรบูรณ์,007,อส4ข,2298512.50
2567,เพชรบูรณ์,007,อส9,5204215.00
2567,เพชรบูรณ์,010,รบ1,0.50
2567,เพชรบูรณ์,011,ป2,477900.00
2567,เพชรบูรณ์,015,รบ1,1.00
2567,แพร่,001,ทป3,24042171.33
2567,แพร่,001,ป2,825600.00
2567,แพร่,001,ภงด1,55849952.76
2567,แพร่,001,ภงด2,16067259.09
2567,แพร่,001,ภงด3,29132884.13
2567,แพร่,001,ภงด90,30893427.84
2567,แพร่,001,ภงด91,12197387.24
2567,แพร่,001,ภงด93,106090.00
2567,แพร่,001,ภงด94,6172225.92
2567,แพร่,002,ทป3,3355946.73
2567,แพร่,002,ป2,234700.00
2567,แพร่,002,ภงด50,42919650.09
2567,แพร่,002,ภงด51,36893864.39
2567,แพร่,002,ภงด53,62295951.20
2567,แพร่,002,ภงด54,590.67
2567,แพร่,002,ภงด55,179823.00
2567,แพร่,005,ทป3,8902891.80
2567,แพร่,005,ป2,291300.00
2567,แพร่,005,ภพ30,449575716.64
2567,แพร่,005,ภพ36,2840331.74
2567,แพร่,006,ทป3,234024.04
2567,แพร่,006,ป2,14200.00
2567,แพร่,006,ภธ40,21499804.87
2567,แพร่,007,อส10,2634244.88
2567,แพร่,007,อส10.1,273589.00
2567,แพร่,007,อส4,1130200.00
2567,แพร่,007,อส4ก,23388.00
2567,แพร่,007,อส4ข,623236.29
2567,แพร่,007,อส9,2467268.00
2567,แพร่,011,ป2,340000.00
2567,ภูเก็ต,001,ทป3,216366112.43
2567,ภูเก็ต,001,ป2,4211900.00
2567,ภูเก็ต,001,ภงด1,1630299324.97
2567,ภูเก็ต,001,ภงด2,350136094.08
2567,ภูเก็ต,001,ภงด3,474480067.56
2567,ภูเก็ต,001,ภงด90,247477952.50
2567,ภูเก็ต,001,ภงด91,77841974.95
2567,ภูเก็ต,001,ภงด93,20635929.50
2567,ภูเก็ต,001,ภงด94,65054356.32
2567,ภูเก็ต,002,ทป3,100953515.14
2567,ภูเก็ต,002,ป2,5390500.00
2567,ภูเก็ต,002,ภงด50,1830648074.71
2567,ภูเก็ต,002,ภงด51,1441430201.82
2567,ภูเก็ต,002,ภงด52,6663933.24
2567,ภูเก็ต,002,ภงด53,1691253536.76
2567,ภูเก็ต,002,ภงด54,249333694.43
2567,ภูเก็ต,002,ภงด55,1227373.26
2567,ภูเก็ต,005,ทป3,89307532.47
2567,ภูเก็ต,005,ป2,1683000.00
2567,ภูเก็ต,005,ภพ30,7182499287.60
2567,ภูเก็ต,005,ภพ30.2,1479487.42
2567,ภูเก็ต,005,ภพ36,353172648.87
2567,ภูเก็ต,006,ทป3,12550656.64
2567,ภูเก็ต,006,ป2,149000.00
2567,ภูเก็ต,006,ภธ40,90534110.23
2567,ภูเก็ต,007,อส10,12328506.00
2567,ภูเก็ต,007,อส10.1,336444.00
2567,ภูเก็ต,007,อส4,34338486.00
2567,ภูเก็ต,007,อส4ก,562912.00
2567,ภูเก็ต,007,อส4ข,3292440.00
2567,ภูเก็ต,007,อส9,12583411.00
2567,ภูเก็ต,010,รบ1,2.50
2567,ภูเก็ต,011,ป2,2259710.00
2567,ภูเก็ต,015,รบ1,0.50
2567,มหาสารคาม,001,ทป3,48081527.30
2567,มหาสารคาม,001,ป2,1744300.00
2567,มหาสารคาม,001,ภงด1,89221513.23
2567,มหาสารคาม,001,ภงด2,14833308.99
2567,มหาสารคาม,001,ภงด3,45053009.46
2567,มหาสารคาม,001,ภงด90,62347027.81
2567,มหาสารคาม,001,ภงด91,32530753.57
2567,มหาสารคาม,001,ภงด93,7273974.46
2567,มหาสารคาม,001,ภงด94,16668907.31
2567,มหาสารคาม,002,ทป3,7605368.37
2567,มหาสารคาม,002,ป2,365500.00
2567,มหาสารคาม,002,ภงด50,72239098.55
2567,มหาสารคาม,002,ภงด51,48087390.33
2567,มหาสารคาม,002,ภงด53,67519673.89
2567,มหาสารคาม,002,ภงด54,20558.10
2567,มหาสารคาม,002,ภงด55,344588.02
2567,มหาสารคาม,005,ทป3,14921316.99
2567,มหาสารคาม,005,ป2,689200.00
2567,มหาสารคาม,005,ภพ30,619869425.92
2567,มหาสารคาม,005,ภพ36,2583594.78
2567,มหาสารคาม,006,ทป3,60791.41
2567,มหาสารคาม,006,ป2,21000.00
2567,มหาสารคาม,006,ภธ40,46805115.56
2567,มหาสารคาม,007,อส10,5884214.00
2567,มหาสารคาม,007,อส10.1,1250155.00
2567,มหาสารคาม,007,อส4,2884891.00
2567,มหาสารคาม,007,อส4ก,47882.92
2567,มหาสารคาม,007,อส4ข,902734.74
2567,มหาสารคาม,007,อส9,5182043.00
2567,มหาสารคาม,010,รบ1,0.50
2567,มหาสารคาม,011,ป2,529400.00
2567,มหาสารคาม,015,รบ1,0.29
2567,มุกดาหาร,001,ทป3,22436489.62
2567,มุกดาหาร,001,ป2,716300.00
2567,มุกดาหาร,001,ภงด1,24685187.64
2567,มุกดาหาร,001,ภงด2,47867964.58
2567,มุกดาหาร,001,ภงด3,21832784.13
2567,มุกดาหาร,001,ภงด90,21009001.62
2567,มุกดาหาร,001,ภงด91,14464124.69
2567,มุกดาหาร,001,ภงด93,14040704.80
2567,มุกดาหาร,001,ภงด94,5956422.43
2567,มุกดาหาร,002,ทป3,7012773.98
2567,มุกดาหาร,002,ป2,225500.00
2567,มุกดาหาร,002,ภงด50,124572628.79
2567,มุกดาหาร,002,ภงด51,113083815.00
2567,มุกดาหาร,002,ภงด53,47932394.83
2567,มุกดาหาร,002,ภงด54,760647.19
2567,มุกดาหาร,002,ภงด55,53982.94
2567,มุกดาหาร,005,ทป3,13346225.61
2567,มุกดาหาร,005,ป2,246400.00
2567,มุกดาหาร,005,ภพ30,364556302.31
2567,มุกดาหาร,005,ภพ30.2,1283806.28
2567,มุกดาหาร,005,ภพ36,327868.55
2567,มุกดาหาร,006,ทป3,36467.22
2567,มุกดาหาร,006,ป2,18400.00
2567,มุกดาหาร,006,ภธ40,20296465.88
2567,มุกดาหาร,007,อส10,2793315.85
2567,มุกดาหาร,007,อส10.1,64145.00
2567,มุกดาหาร,007,อส4,568224.00
2567,มุกดาหาร,007,อส4ก,19863.00
2567,มุกดาหาร,007,อส4ข,2649791.00
2567,มุกดาหาร,007,อส9,2029406.00
2567,มุกดาหาร,011,ป2,310600.00
2567,แม่ฮ่องสอน,001,ทป3,12226060.93
2567,แม่ฮ่องสอน,001,ป2,445400.00
2567,แม่ฮ่องสอน,001,ภงด1,11830558.66
2567,แม่ฮ่องสอน,001,ภงด2,3326577.65
2567,แม่ฮ่องสอน,001,ภงด3,11590380.94
2567,แม่ฮ่องสอน,001,ภงด90,14752697.40
2567,แม่ฮ่องสอน,001,ภงด91,6572311.13
2567,แม่ฮ่องสอน,001,ภงด93,1338390.64
2567,แม่ฮ่องสอน,001,ภงด94,5045795.85
2567,แม่ฮ่องสอน,002,ทป3,1613395.26
2567,แม่ฮ่องสอน,002,ป2,144200.00
2567,แม่ฮ่องสอน,002,ภงด50,8902507.00
2567,แม่ฮ่องสอน,002,ภงด51,4236846.13
2567,แม่ฮ่องสอน,002,ภงด53,11145184.79
2567,แม่ฮ่องสอน,002,ภงด55,49817.70
2567,แม่ฮ่องสอน,005,ทป3,3712270.13
2567,แม่ฮ่องสอน,005,ป2,87000.00
2567,แม่ฮ่องสอน,005,ภพ30,82396801.58
2567,แม่ฮ่องสอน,005,ภพ36,132492.09
2567,แม่ฮ่องสอน,006,ทป3,1300.00
2567,แม่ฮ่องสอน,006,ป2,4600.00
2567,แม่ฮ่องสอน,006,ภธ40,12467555.42
2567,แม่ฮ่องสอน,007,อส10,1591086.15
2567,แม่ฮ่องสอน,007,อส10.1,15985.00
2567,แม่ฮ่องสอน,007,อส4,787452.70
2567,แม่ฮ่องสอน,007,อส4ก,8529.00
2567,แม่ฮ่องสอน,007,อส4ข,143776.14
2567,แม่ฮ่องสอน,007,อส9,475842.00
2567,แม่ฮ่องสอน,009,รบ1,1300.50
2567,แม่ฮ่องสอน,011,ป2,145500.00
2567,แม่ฮ่องสอน,015,รบ1,0.50
2567,ยโสธร,001,ทป3,23609076.55
2567,ยโสธร,001,ป2,804100.00
2567,ยโสธร,001,ภงด1,19595959.06
2567,ยโสธร,001,ภงด2,7578599.29
2567,ยโสธร,001,ภงด3,19761710.30
2567,ยโสธร,001,ภงด90,34263856.77
2567,ยโสธร,001,ภงด91,19821239.92
2567,ยโสธร,001,ภงด93,3341151.34
2567,ยโสธร,001,ภงด94,6557081.72
2567,ยโสธร,002,ทป3,2101271.62
2567,ยโสธร,002,ป2,267400.00
2567,ยโสธร,002,ภงด50,60104138.44
2567,ยโสธร,002,ภงด51,40030275.52
2567,ยโสธร,002,ภงด53,52724290.54
2567,ยโสธร,002,ภงด54,117369.00
2567,ยโสธร,002,ภงด55,414638.78
2567,ยโสธร,005,ทป3,3143978.97
2567,ยโสธร,005,ป2,387900.00
2567,ยโสธร,005,ภพ30,353797003.66
2567,ยโสธร,005,ภพ36,2089481.51
2567,ยโสธร,006,ทป3,50032.13
2567,ยโสธร,006,ป2,20100.00
2567,ยโสธร,006,ภธ40,29636354.01
2567,ยโสธร,007,อส10,3176949.00
2567,ยโสธร,007,อส10.1,526974.00
2567,ยโสธร,007,อส4,1354901.60
2567,ยโสธร,007,อส4ก,37410.00
2567,ยโสธร,007,อส4ข,537048.30
2567,ยโสธร,007,อส9,5719493.00
2567,ยโสธร,011,ป2,291300.00
2567,ยะลา,001,ทป3,22698715.84
2567,ยะลา,001,ป2,689300.00
2567,ยะลา,001,ภงด1,38869888.33
2567,ยะลา,001,ภงด2,19058836.90
2567,ยะลา,001,ภงด3,28034157.51
2567,ยะลา,001,ภงด90,19930900.25
2567,ยะลา,001,ภงด91,21692788.40
2567,ยะลา,001,ภงด93,2219076.23
2567,ยะลา,001,ภงด94,4008873.11
2567,ยะลา,002,ทป3,1578880.55
2567,ยะลา,002,ป2,453500.00
2567,ยะลา,002,ภงด50,13318209.86
2567,ยะลา,002,ภงด51,12322486.74
2567,ยะลา,002,ภงด52,9000.00
2567,ยะลา,002,ภงด53,59706220.20
2567,ยะลา,002,ภงด55,110240.87
2567,ยะลา,005,ทป3,31160482.02
2567,ยะลา,005,ป2,192700.00
2567,ยะลา,005,ภพ30,418840823.95
2567,ยะลา,005,ภพ36,496695.34
2567,ยะลา,006,ทป3,1891016.48
2567,ยะลา,006,ป2,5600.00
2567,ยะลา,006,ภธ40,30507133.16
2567,ยะลา,007,อส10,2999288.50
2567,ยะลา,007,อส4,5814312.00
2567,ยะลา,007,อส4ก,34158.90
2567,ยะลา,007,อส4ข,1442864.29
2567,ยะลา,007,อส9,1385958.00
2567,ยะลา,009,รบ1,166.60
2567,ยะลา,010,รบ1,4.00
2567,ยะลา,011,ป2,362100.00
2567,ยะลา,015,รบ1,4.00
2567,ร้อยเอ็ด,001,ทป3,66389869.51
2567,ร้อยเอ็ด,001,ป2,2016900.00
2567,ร้อยเอ็ด,001,ภงด1,86539920.59
2567,ร้อยเอ็ด,001,ภงด2,67995527.12
2567,ร้อยเอ็ด,001,ภงด3,63148195.89
2567,ร้อยเอ็ด,001,ภงด90,61363202.22
2567,ร้อยเอ็ด,001,ภงด91,43465746.63
2567,ร้อยเอ็ด,001,ภงด93,456065.00
2567,ร้อยเอ็ด,001,ภงด94,18861263.56
2567,ร้อยเอ็ด,002,ทป3,9767458.01
2567,ร้อยเอ็ด,002,ป2,652400.00
2567,ร้อยเอ็ด,002,ภงด50,355180430.53
2567,ร้อยเอ็ด,002,ภงด51,392705153.16
2567,ร้อยเอ็ด,002,ภงด53,117939557.37
2567,ร้อยเอ็ด,002,ภงด54,4429060.89
2567,ร้อยเอ็ด,002,ภงด55,731543.29
2567,ร้อยเอ็ด,005,ทป3,24805016.50
2567,ร้อยเอ็ด,005,ป2,977700.00
2567,ร้อยเอ็ด,005,ภพ30,1140598293.24
2567,ร้อยเอ็ด,005,ภพ36,4323168.18
2567,ร้อยเอ็ด,006,ทป3,152105.00
2567,ร้อยเอ็ด,006,ป2,33200.00
2567,ร้อยเอ็ด,006,ภธ40,61095632.95
2567,ร้อยเอ็ด,007,อส10,7954916.40
2567,ร้อยเอ็ด,007,อส10.1,823089.00
2567,ร้อยเอ็ด,007,อส4,3549129.30
2567,ร้อยเอ็ด,007,อส4ก,89154.00
2567,ร้อยเอ็ด,007,อส4ข,3856042.22
2567,ร้อยเอ็ด,007,อส9,4828662.00
2567,ร้อยเอ็ด,010,รบ1,1.00
2567,ร้อยเอ็ด,011,ป2,1413904.10
2567,ร้อยเอ็ด,015,รบ1,1.99
2567,ร้อยเอ็ด,999,รบ1,0.20
2567,ระนอง,001,ทป3,25231582.09
2567,ระนอง,001,ป2,311500.00
2567,ระนอง,001,ภงด1,11715296.15
2567,ระนอง,001,ภงด2,13256744.48
2567,ระนอง,001,ภงด3,13112528.90
2567,ระนอง,001,ภงด90,26340714.26
2567,ระนอง,001,ภงด91,7082462.23
2567,ระนอง,001,ภงด93,22997531.70
2567,ระนอง,001,ภงด94,9271366.85
2567,ระนอง,002,ทป3,7213767.01
2567,ระนอง,002,ป2,324600.00
2567,ระนอง,002,ภงด50,42140689.46
2567,ระนอง,002,ภงด51,36620984.51
2567,ระนอง,002,ภงด53,23275880.72
2567,ระนอง,002,ภงด54,725.98
2567,ระนอง,002,ภงด55,116867.96
2567,ระนอง,005,ทป3,9396833.20
2567,ระนอง,005,ป2,156800.00
2567,ระนอง,005,ภพ30,232925500.30
2567,ระนอง,005,ภพ30.2,28870.00
2567,ระนอง,005,ภพ36,379741.88
2567,ระนอง,006,ทป3,55051.20
2567,ระนอง,006,ป2,7700.00
2567,ระนอง,006,ภธ40,7807345.29
2567,ระนอง,007,อส10,1548965.00
2567,ระนอง,007,อส10.1,355652.00
2567,ระนอง,007,อส4,1529810.95
2567,ระนอง,007,อส4ก,57222.00
2567,ระนอง,007,อส4ข,180436.00
2567,ระนอง,007,อส9,558531.00
2567,ระนอง,011,ป2,409500.00
2567,ระยอง,001,ทป3,249200034.04
2567,ระยอง,001,ป2,3234600.00
2567,ระยอง,001,ภงด1,7302210804.48
2567,ระยอง,001,ภงด2,242971168.24
2567,ระยอง,001,ภงด3,493493124.85
2567,ระยอง,001,ภงด90,206589335.66
2567,ระยอง,001,ภงด91,573764058.07
2567,ระยอง,001,ภงด93,4219897.85
2567,ระยอง,001,ภงด94,44789448.84
2567,ระยอง,002,ทป3,41388318.82
2567,ระยอง,002,ป2,4676200.00
2567,ระยอง,002,ภงด50,9259966668.29
2567,ระยอง,002,ภงด51,7911429390.39
2567,ระยอง,002,ภงด52,6322824.30
2567,ระยอง,002,ภงด53,5336231204.79
2567,ระยอง,002,ภงด54,10066531864.07
2567,ระยอง,002,ภงด55,656122.64
2567,ระยอง,005,ทป3,95524850.27
2567,ระยอง,005,ป2,2376000.00
2567,ระยอง,005,ภพ30,13290969157.13
2567,ระยอง,005,ภพ30.2,1482941.01
2567,ระยอง,005,ภพ36,3319789097.91
2567,ระยอง,006,ทป3,1254035.09
2567,ระยอง,006,ป2,74800.00
2567,ระยอง,006,ภธ40,133931056.72
2567,ระยอง,007,อส10,22568563.20
2567,ระยอง,007,อส10.1,495641.00
2567,ระยอง,007,อส4,35688656.60
2567,ระยอง,007,อส4ก,283758.00
2567,ระยอง,007,อส4ข,6929676.50
2567,ระยอง,007,อส9,85915228.00
2567,ระยอง,010,รบ1,16.00
2567,ระยอง,011,ป2,2149100.00
2567,ระยอง,015,รบ1,2.45
2567,ราชบุรี,001,ทป3,82613890.72
2567,ราชบุรี,001,ป2,1834600.00
2567,ราชบุรี,001,ภงด1,285079898.66
2567,ราชบุรี,001,ภงด2,146617607.29
2567,ราชบุรี,001,ภงด3,121442054.11
2567,ราชบุรี,001,ภงด90,118731930.43
2567,ราชบุรี,001,ภงด91,56306611.51
2567,ราชบุรี,001,ภงด93,16215731.99
2567,ราชบุรี,001,ภงด94,34677253.39
2567,ราชบุรี,002,ทป3,19543573.33
2567,ราชบุรี,002,ป2,1810500.00
2567,ราชบุรี,002,ภงด50,418415433.63
2567,ราชบุรี,002,ภงด51,368201788.44
2567,ราชบุรี,002,ภงด53,317994008.70
2567,ราชบุรี,002,ภงด54,24625275.39
2567,ราชบุรี,002,ภงด55,312214.13
2567,ราชบุรี,005,ทป3,26986187.09
2567,ราชบุรี,005,ป2,798700.00
2567,ราชบุรี,005,ภพ30,2070335494.77
2567,ราชบุรี,005,ภพ30.2,184379.66
2567,ราชบุรี,005,ภพ36,52091054.15
2567,ราชบุรี,006,ป2,20200.00
2567,ราชบุรี,006,ภธ40,54706786.53
2567,ราชบุรี,007,อส10,8920198.34
2567,ราชบุรี,007,อส10.1,344096.00
2567,ราชบุรี,007,อส4,5801371.50
2567,ราชบุรี,007,อส4ก,85218.00
2567,ราชบุรี,007,อส4ข,808564.48
2567,ราชบุรี,007,อส9,11800605.00
2567,ราชบุรี,009,รบ1,210.00
2567,ราชบุรี,010,รบ1,5.00
2567,ราชบุรี,011,ป2,1154900.00
2567,ลพบุรี,001,ทป3,55796035.41
2567,ลพบุรี,001,ป2,1118000.00
2567,ลพบุรี,001,ภงด1,81979820.69
2567,ลพบุรี,001,ภงด2,32739323.70
2567,ลพบุรี,001,ภงด3,74943814.34
2567,ลพบุรี,001,ภงด90,66495329.87
2567,ลพบุรี,001,ภงด91,36283667.82
2567,ลพบุรี,001,ภงด93,20358969.91
2567,ลพบุรี,001,ภงด94,19682563.54
2567,ลพบุรี,002,ทป3,6178849.65
2567,ลพบุรี,002,ป2,671100.00
2567,ลพบุรี,002,ภงด50,178087225.86
2567,ลพบุรี,002,ภงด51,169758656.10
2567,ลพบุรี,002,ภงด53,129333432.15
2567,ลพบุรี,002,ภงด54,25835486.97
2567,ลพบุรี,002,ภงด55,1049143.06
2567,ลพบุรี,005,ทป3,25239298.34
2567,ลพบุรี,005,ป2,656200.00
2567,ลพบุรี,005,ภพ30,1014599689.38
2567,ลพบุรี,005,ภพ36,18505039.86
2567,ลพบุรี,006,ทป3,155109.33
2567,ลพบุรี,006,ป2,109400.00
2567,ลพบุรี,006,ภธ40,39286865.60
2567,ลพบุรี,007,อส10,6025227.75
2567,ลพบุรี,007,อส10.1,188505.00
2567,ลพบุรี,007,อส4,6694006.25
2567,ลพบุรี,007,อส4ก,101016.00
2567,ลพบุรี,007,อส4ข,813198.50
2567,ลพบุรี,007,อส9,2277924.00
2567,ลพบุรี,010,รบ1,2.00
2567,ลพบุรี,011,ป2,819300.00
2567,ลำปาง,001,ทป3,61084512.07
2567,ลำปาง,001,ป2,1793800.00
2567,ลำปาง,001,ภงด1,124946827.43
2567,ลำปาง,001,ภงด2,47514266.70
2567,ลำปาง,001,ภงด3,59639559.68
2567,ลำปาง,001,ภงด90,69395465.63
2567,ลำปาง,001,ภงด91,35028666.75
2567,ลำปาง,001,ภงด93,7759923.04
2567,ลำปาง,001,ภงด94,22540078.89
2567,ลำปาง,002,ทป3,18587666.56
2567,ลำปาง,002,ป2,492200.00
2567,ลำปาง,002,ภงด50,102792343.40
2567,ลำปาง,002,ภงด51,77315306.31
2567,ลำปาง,002,ภงด53,165310777.40
2567,ลำปาง,002,ภงด54,33585.39
2567,ลำปาง,002,ภงด55,757681.87
2567,ลำปาง,005,ทป3,35553389.80
2567,ลำปาง,005,ป2,625500.00
2567,ลำปาง,005,ภพ30,1096516270.08
