YEA_GOV,PROV,TAX_TYPE,FORM_CODE,AMT_RCV
2565,"เชียงใหม่","001","ภงด90",288355147.92
2565,"เชียงใหม่","001","ภงด91",123118717.26
2565,"เชียงใหม่","001","ภงด93",1784939.41
2565,"เชียงใหม่","001","ภงด94",70242102.04
2565,"เชียงใหม่","002","ทป3",75155904.20
2565,"เชียงใหม่","002","ป2",169200.00
2565,"เชียงใหม่","002","ภงด50",871168213.21
2565,"เชียงใหม่","002","ภงด51",783551456.62
2565,"เชียงใหม่","002","ภงด53",886767445.49
2565,"เชียงใหม่","002","ภงด54",17307175.10
2565,"เชียงใหม่","002","ภงด55",4425633.87
2565,"เชียงใหม่","005","ทป3",122640009.93
2565,"เชียงใหม่","005","ป2",9400.00
2565,"เชียงใหม่","005","ภพ30",4474996264.51
2565,"เชียงใหม่","005","ภพ30.2",316255.39
2565,"เชียงใหม่","005","ภพ36",69173681.68
2565,"เชียงใหม่","006","ทป3",7003391.37
2565,"เชียงใหม่","006","ป2",500.00
2565,"เชียงใหม่","006","ภธ40",142825988.01
2565,"เชียงใหม่","007","อส10",21159176.14
2565,"เชียงใหม่","007","อส10.1",403127.00
2565,"เชียงใหม่","007","อส4",32026371.33
2565,"เชียงใหม่","007","อส4ก",784543.90
2565,"เชียงใหม่","007","อส4ข",16557476.97
2565,"เชียงใหม่","007","อส9",10872752.00
2565,"เชียงใหม่","010","รบ1",14.50
2565,"เชียงใหม่","011","ป2",12023839.00
2565,"เชียงใหม่","015","รบ1",46932.39
2565,"เชียงใหม่","999","รบ1",1770.00
2565,"ตรัง","001","ทป3",36607386.90
2565,"ตรัง","001","ป2",900.00
2565,"ตรัง","001","ภงด1",68634664.46
2565,"ตรัง","001","ภงด2",29513058.31
2565,"ตรัง","001","ภงด3",59702019.09
2565,"ตรัง","001","ภงด90",46163996.76
2565,"ตรัง","001","ภงด91",26819234.14
2565,"ตรัง","001","ภงด93",20000694.82
2565,"ตรัง","001","ภงด94",12666054.84
2565,"ตรัง","002","ทป3",3789946.33
2565,"ตรัง","002","ป2",402000.00
2565,"ตรัง","002","ภงด50",159747669.62
2565,"ตรัง","002","ภงด51",138043767.54
2565,"ตรัง","002","ภงด52",1141846.71
2565,"ตรัง","002","ภงด53",129697229.77
2565,"ตรัง","002","ภงด54",524625.03
2565,"ตรัง","002","ภงด55",172506.43
2565,"ตรัง","005","ทป3",17069791.79
2565,"ตรัง","005","ป2",1400.00
2565,"ตรัง","005","ภพ30",655989111.26
2565,"ตรัง","005","ภพ36",1105490.57
2565,"ตรัง","006","ทป3",248339.85
2565,"ตรัง","006","ป2",600.00
2565,"ตรัง","006","ภธ40",26710419.32
2565,"ตรัง","007","อส10",4730108.00
2565,"ตรัง","007","อส10.1",15300.00
2565,"ตรัง","007","อส4",7068744.50
2565,"ตรัง","007","อส4ก",203739.35
2565,"ตรัง","007","อส4ข",1087674.03
2565,"ตรัง","007","อส9",601020.00
2565,"ตรัง","009","รบ1",0.50
2565,"ตรัง","010","รบ1",2.00
2565,"ตรัง","011","ป2",1892461.00
2565,"ตราด","001","ทป3",16416662.28
2565,"ตราด","001","ป2",1000.00
2565,"ตราด","001","ภงด1",21651838.92
2565,"ตราด","001","ภงด2",9220725.41
2565,"ตราด","001","ภงด3",18514213.02
2565,"ตราด","001","ภงด90",27829393.05
2565,"ตราด","001","ภงด91",10805362.62
2565,"ตราด","001","ภงด93",1260799.00
2565,"ตราด","001","ภงด94",11658169.86
2565,"ตราด","002","ทป3",1745500.43
2565,"ตราด","002","ป2",200.00
2565,"ตราด","002","ภงด50",24449019.93
2565,"ตราด","002","ภงด51",26294685.80
2565,"ตราด","002","ภงด53",37994600.23
2565,"กระบี่","001","ทป3",24338504.94
2565,"กระบี่","001","ป2",3400.00
2565,"กระบี่","001","ภงด1",93716741.71
2565,"กระบี่","001","ภงด2",71694874.18
2565,"กระบี่","001","ภงด3",65352110.05
2565,"กระบี่","001","ภงด90",33118466.67
2565,"กระบี่","001","ภงด91",14067762.36
2565,"กระบี่","001","ภงด93",25745326.93
2565,"กระบี่","001","ภงด94",10950205.85
2565,"กระบี่","002","ทป3",1352585.96
2565,"กระบี่","002","ป2",2600.00
2565,"กระบี่","002","ภงด50",139330399.09
2565,"กระบี่","002","ภงด51",217274538.59
2565,"กระบี่","002","ภงด53",144902647.05
2565,"กระบี่","002","ภงด54",9658360.60
2565,"กระบี่","002","ภงด55",88534.79
2565,"กระบี่","005","ทป3",13459286.39
2565,"กระบี่","005","ป2",500.00
2565,"กระบี่","005","ภพ30",589327044.16
2565,"กระบี่","005","ภพ36",8791521.02
2565,"กระบี่","006","ทป3",4643.00
2565,"กระบี่","006","ภธ40",24356351.08
2565,"กระบี่","007","อส10",3358140.00
2565,"กระบี่","007","อส10.1",10600.00
2565,"กระบี่","007","อส4",6562500.33
2565,"กระบี่","007","อส4ก",223371.60
2565,"กระบี่","007","อส4ข",1812335.50
2565,"กระบี่","007","อส9",139815.00
2565,"กระบี่","010","รบ1",3.50
2565,"กระบี่","011","ป2",2529967.00
2565,"กระบี่","015","รบ1",250.00
2565,"กรุงเทพฯ","001","ทป3",4234954688.75
2565,"กรุงเทพฯ","001","ป2",53700.00
2565,"กรุงเทพฯ","001","ภงด1",158221583489.74
2565,"กรุงเทพฯ","001","ภงด2",43775783462.67
2565,"กรุงเทพฯ","001","ภงด3",11451044641.39
2565,"กรุงเทพฯ","001","ภงด90",5745748202.65
2565,"กรุงเทพฯ","001","ภงด91",5895933101.41
2565,"กรุงเทพฯ","001","ภงด93",314190050.08
2565,"กรุงเทพฯ","001","ภงด94",1216162470.70
2565,"กรุงเทพฯ","002","ทป3",2890954067.39
2565,"กรุงเทพฯ","002","ป2",12317700.00
2565,"กรุงเทพฯ","002","ภงด50",133340053665.64
2565,"กรุงเทพฯ","002","ภงด51",131670923172.54
2565,"กรุงเทพฯ","002","ภงด52",4568812641.45
2565,"กรุงเทพฯ","002","ภงด53",117883927853.88
2565,"กรุงเทพฯ","002","ภงด54",61081808010.26
2565,"กรุงเทพฯ","002","ภงด55",586958401.72
2565,"กรุงเทพฯ","003","ทป3",4823.00
2565,"กรุงเทพฯ","003","ภงป70",54697703271.95
2565,"กรุงเทพฯ","003","ภงป71",8159724301.34
2565,"กรุงเทพฯ","003","ภงป73",205858.47
2565,"กรุงเทพฯ","004","ทป3",1494991.60
2565,"กรุงเทพฯ","005","ทป3",1708737810.40
2565,"กรุงเทพฯ","005","ป2",107700.00
2565,"กรุงเทพฯ","005","ภพ30",288112616699.05
2565,"กรุงเทพฯ","005","ภพ30.2",12437179.09
2565,"กรุงเทพฯ","005","ภพ309",7132771912.08
2565,"กรุงเทพฯ","005","ภพ36",36570041108.10
2565,"กรุงเทพฯ","006","ทป3",41990825.61
2565,"กรุงเทพฯ","006","ป2",2800.00
2565,"กรุงเทพฯ","006","ภธ40",27589572467.46
2565,"กรุงเทพฯ","007","ทป3",34690446.96
2565,"กรุงเทพฯ","007","อส10",391765160.42
2565,"กรุงเทพฯ","007","อส10.1",15564587.00
2565,"กรุงเทพฯ","007","อส4",2390141268.90
2565,"กรุงเทพฯ","007","อส4ก",128824522.25
2565,"กรุงเทพฯ","007","อส4ข",2982918188.10
2565,"กรุงเทพฯ","007","อส9",327156406.00
2565,"กรุงเทพฯ","009","รบ1",46051.10
2565,"กรุงเทพฯ","010","รบ1",117.00
2565,"กรุงเทพฯ","011","ป2",138328937.00
2565,"กรุงเทพฯ","015","รบ1",2934720.82
2565,"กรุงเทพฯ","070","ทป3",3535836.07
2565,"กรุงเทพฯ","070","ภม60",341886469.23
2565,"กรุงเทพฯ","999","ทป3",0.98
2565,"กาญจนบุรี","001","ทป3",126905831.80
2565,"กาญจนบุรี","001","ป2",1400.00
2565,"กาญจนบุรี","001","ภงด1",160721619.57
2565,"กาญจนบุรี","001","ภงด2",42700836.50
2565,"กาญจนบุรี","001","ภงด3",73776096.04
2565,"กาญจนบุรี","001","ภงด90",120293158.24
2565,"กาญจนบุรี","001","ภงด91",36770859.63
2565,"กาญจนบุรี","001","ภงด93",70599696.42
2565,"กาญจนบุรี","001","ภงด94",54019908.98
2565,"กาญจนบุรี","002","ทป3",8900457.46
2565,"กาญจนบุรี","002","ป2",102600.00
2565,"กาญจนบุรี","002","ภงด50",259501918.95
2565,"กาญจนบุรี","002","ภงด51",188228079.73
2565,"กาญจนบุรี","002","ภงด53",175258668.57
2565,"กาญจนบุรี","002","ภงด54",3872513.68
2565,"กาญจนบุรี","002","ภงด55",709005.57
2565,"กาญจนบุรี","005","ทป3",28915830.78
2565,"กาญจนบุรี","005","ป2",3900.00
2565,"กาญจนบุรี","005","ภพ30",1144614659.21
2565,"กาญจนบุรี","005","ภพ30.2",271600.66
2565,"กาญจนบุรี","005","ภพ36",3400218.53
2565,"กาญจนบุรี","006","ทป3",1381813.08
2565,"กาญจนบุรี","006","ภธ40",44474060.54
2565,"กาญจนบุรี","007","อส10",7319843.10
2565,"กาญจนบุรี","007","อส10.1",76696.00
2565,"กาญจนบุรี","007","อส4",7213572.75
2565,"กาญจนบุรี","007","อส4ก",193815.00
2565,"กาญจนบุรี","007","อส4ข",1841066.33
2565,"กาญจนบุรี","007","อส9",1116063.00
2565,"กาญจนบุรี","010","รบ1",2.00
2565,"กาญจนบุรี","011","ป2",4243349.00
2565,"กาญจนบุรี","015","รบ1",0.34
2565,"กาฬสินธุ์","001","ทป3",54511576.67
2565,"กาฬสินธุ์","001","ป2",5800.00
2565,"กาฬสินธุ์","001","ภงด1",47998501.98
2565,"กาฬสินธุ์","001","ภงด2",10487605.25
2565,"กาฬสินธุ์","001","ภงด3",45321489.54
2565,"กาฬสินธุ์","001","ภงด90",51943922.64
2565,"กาฬสินธุ์","001","ภงด91",33856942.38
2565,"กาฬสินธุ์","001","ภงด93",47617122.71
2565,"กาฬสินธุ์","001","ภงด94",19995397.03
2565,"กาฬสินธุ์","002","ทป3",4992227.12
2565,"กาฬสินธุ์","002","ป2",52600.00
2565,"กาฬสินธุ์","002","ภงด50",81194081.08
2565,"กาฬสินธุ์","002","ภงด51",62338979.34
2565,"กาฬสินธุ์","002","ภงด53",89422052.59
2565,"กาฬสินธุ์","002","ภงด54",142071.41
2565,"กาฬสินธุ์","002","ภงด55",263569.59
2565,"กาฬสินธุ์","005","ทป3",20045451.45
2565,"กาฬสินธุ์","005","ป2",2600.00
2565,"กาฬสินธุ์","005","ภพ30",826121314.14
2565,"กาฬสินธุ์","005","ภพ36",3549196.07
2565,"กาฬสินธุ์","006","ทป3",525682.34
2565,"กาฬสินธุ์","006","ภธ40",33841924.05
2565,"กาฬสินธุ์","007","อส10",4440388.00
2565,"กาฬสินธุ์","007","อส10.1",154689.00
2565,"กาฬสินธุ์","007","อส4",4834789.50
2565,"กาฬสินธุ์","007","อส4ก",95381.39
2565,"กาฬสินธุ์","007","อส4ข",1293079.50
2565,"กาฬสินธุ์","007","อส9",3640090.00
2565,"กาฬสินธุ์","011","ป2",3054015.00
2565,"กาฬสินธุ์","015","รบ1",0.50
2565,"กำแพงเพชร","001","ทป3",31830137.40
2565,"กำแพงเพชร","001","ป2",5800.00
2565,"กำแพงเพชร","001","ภงด1",44328892.67
2565,"กำแพงเพชร","001","ภงด2",15126123.83
2565,"กำแพงเพชร","001","ภงด3",43272323.61
2565,"กำแพงเพชร","001","ภงด90",42329572.45
2565,"กำแพงเพชร","001","ภงด91",20460839.36
2565,"กำแพงเพชร","001","ภงด93",47823010.94
2565,"กำแพงเพชร","001","ภงด94",16945746.24
2565,"กำแพงเพชร","002","ทป3",12412123.93
2565,"กำแพงเพชร","002","ป2",2600.00
2565,"กำแพงเพชร","002","ภงด50",44199930.65
2565,"กำแพงเพชร","002","ภงด51",34115276.85
2565,"กำแพงเพชร","002","ภงด53",150090143.40
2565,"กำแพงเพชร","002","ภงด54",220797.18
2565,"กำแพงเพชร","002","ภงด55",298375.90
2565,"กำแพงเพชร","005","ทป3",24682088.67
2565,"กำแพงเพชร","005","ป2",900.00
2565,"กำแพงเพชร","005","ภพ30",2023312212.92
2565,"กำแพงเพชร","005","ภพ36",3890696.56
2565,"กำแพงเพชร","006","ทป3",585461.50
2565,"กำแพงเพชร","006","ภธ40",27619478.12
2565,"กำแพงเพชร","007","อส10",2973162.00
2565,"กำแพงเพชร","007","อส10.1",2603342.00
2565,"กำแพงเพชร","007","อส4",5808269.25
2565,"กำแพงเพชร","007","อส4ก",123651.00
2565,"กำแพงเพชร","007","อส4ข",1743560.51
2565,"กำแพงเพชร","007","อส9",680605.00
2565,"กำแพงเพชร","009","รบ1",14030.00
2565,"กำแพงเพชร","010","รบ1",3.50
2565,"กำแพงเพชร","011","ป2",2132020.00
2565,"กำแพงเพชร","015","รบ1",2.00
2565,"ขอนแก่น","001","ทป3",183920508.40
2565,"ขอนแก่น","001","ป2",6300.00
2565,"ขอนแก่น","001","ภงด1",464886732.97
2565,"ขอนแก่น","001","ภงด2",144395449.92
2565,"ขอนแก่น","001","ภงด3",247817319.65
2565,"ขอนแก่น","001","ภงด90",187994755.44
2565,"ขอนแก่น","001","ภงด91",116505965.40
2565,"ขอนแก่น","001","ภงด93",58116745.00
2565,"ขอนแก่น","001","ภงด94",49264597.24
2565,"ขอนแก่น","002","ทป3",10352313.25
2565,"ขอนแก่น","002","ป2",27800.00
2565,"ขอนแก่น","002","ภงด50",624957283.81
2565,"ขอนแก่น","002","ภงด51",421499498.44
2565,"ขอนแก่น","002","ภงด53",445963842.82
2565,"ขอนแก่น","002","ภงด54",102161246.90
2565,"ขอนแก่น","002","ภงด55",993059.49
2565,"ขอนแก่น","005","ทป3",35462126.12
2565,"ขอนแก่น","005","ป2",6900.00
2565,"ขอนแก่น","005","ภพ30",3954136032.98
2565,"ขอนแก่น","005","ภพ36",13803490.74
2565,"ขอนแก่น","006","ทป3",2911857.33
2565,"ขอนแก่น","006","ภธ40",101623536.64
2565,"ขอนแก่น","007","ทป3",2208.00
2565,"ขอนแก่น","007","อส10",12752789.80
2565,"ขอนแก่น","007","อส10.1",1411895.00
2565,"ขอนแก่น","007","อส4",16906296.92
2565,"ขอนแก่น","007","อส4ก",332130.00
2565,"ขอนแก่น","007","อส4ข",14219850.51
2565,"ขอนแก่น","007","อส9",5709415.00
2565,"ขอนแก่น","009","รบ1",36.00
2565,"ขอนแก่น","010","รบ1",10.00
2565,"ขอนแก่น","011","ป2",6588701.00
2565,"ขอนแก่น","015","รบ1",3964.22
2565,"จันทบุรี","001","ทป3",49402996.86
2565,"จันทบุรี","001","ป2",11700.00
2565,"จันทบุรี","001","ภงด1",54785457.76
2565,"จันทบุรี","001","ภงด2",30309033.38
2565,"จันทบุรี","001","ภงด3",66503387.38
2565,"จันทบุรี","001","ภงด90",87086663.11
2565,"จันทบุรี","001","ภงด91",27263253.47
2565,"จันทบุรี","001","ภงด93",423520.83
2565,"จันทบุรี","001","ภงด94",36506130.13
2565,"จันทบุรี","002","ทป3",16755297.24
2565,"จันทบุรี","002","ป2",50000.00
2565,"จันทบุรี","002","ภงด50",259596084.34
2565,"จันทบุรี","002","ภงด51",204525292.38
2565,"จันทบุรี","002","ภงด53",165956181.03
2565,"จันทบุรี","002","ภงด54",812053.47
2565,"จันทบุรี","002","ภงด55",319690.89
2565,"จันทบุรี","005","ทป3",6178291.13
2565,"จันทบุรี","005","ป2",1400.00
2565,"จันทบุรี","005","ภพ30",670357801.14
2565,"จันทบุรี","005","ภพ36",2420730.59
2565,"จันทบุรี","006","ทป3",32589.15
2565,"จันทบุรี","006","ภธ40",30873097.46
2565,"จันทบุรี","007","อส10",5543104.70
2565,"จันทบุรี","007","อส10.1",389936.00
2565,"จันทบุรี","007","อส4",4796092.30
2565,"จันทบุรี","007","อส4ก",146076.00
2565,"จันทบุรี","007","อส4ข",2936482.00
2565,"จันทบุรี","007","อส9",230703.00
2565,"จันทบุรี","010","รบ1",4.00
2565,"จันทบุรี","011","ป2",2595237.00
2565,"จันทบุรี","015","รบ1",2.00
2565,"ฉะเชิงเทรา","001","ทป3",90331448.09
2565,"ฉะเชิงเทรา","001","ป2",1600.00
2565,"ฉะเชิงเทรา","001","ภงด1",1907272806.44
2565,"ฉะเชิงเทรา","001","ภงด2",182711180.46
2565,"ฉะเชิงเทรา","001","ภงด3",189629879.86
2565,"ฉะเชิงเทรา","001","ภงด90",116568566.55
2565,"ฉะเชิงเทรา","001","ภงด91",149509445.46
2565,"ฉะเชิงเทรา","001","ภงด93",324888.00
2565,"ฉะเชิงเทรา","001","ภงด94",40109849.97
2565,"ฉะเชิงเทรา","002","ทป3",97874163.59
2565,"ฉะเชิงเทรา","002","ป2",600800.00
2565,"ฉะเชิงเทรา","002","ภงด50",3234437949.53
2565,"ฉะเชิงเทรา","002","ภงด51",2850009553.58
2565,"ฉะเชิงเทรา","002","ภงด53",1513172899.61
2565,"ฉะเชิงเทรา","002","ภงด54",2138282342.71
2565,"ฉะเชิงเทรา","002","ภงด55",663712.49
2565,"ฉะเชิงเทรา","005","ทป3",85409317.25
2565,"ฉะเชิงเทรา","005","ป2",2900.00
2565,"ฉะเชิงเทรา","005","ภพ30",4245742302.23
2565,"ฉะเชิงเทรา","005","ภพ30.2",155.74
2565,"ฉะเชิงเทรา","005","ภพ36",1070135370.93
2565,"ฉะเชิงเทรา","006","ทป3",2695393.94
2565,"ฉะเชิงเทรา","006","ภธ40",45896993.27
2565,"ฉะเชิงเทรา","007","ทป3",618837.25
2565,"ฉะเชิงเทรา","007","อส10",6850894.66
2565,"ฉะเชิงเทรา","007","อส10.1",2578293.00
2565,"ฉะเชิงเทรา","007","อส4",15794660.15
2565,"ฉะเชิงเทรา","007","อส4ก",267486.00
2565,"ฉะเชิงเทรา","007","อส4ข",5957255.00
2565,"ฉะเชิงเทรา","007","อส9",7033151.00
2565,"ฉะเชิงเทรา","011","ป2",5044622.00
2565,"ชลบุรี","001","ทป3",400826803.80
2565,"ชลบุรี","001","ป2",7900.00
2565,"ชลบุรี","001","ภงด1",8171860501.96
2565,"ชลบุรี","001","ภงด2",763316060.34
2565,"ชลบุรี","001","ภงด3",1003823227.05
2565,"ชลบุรี","001","ภงด90",471708695.00
2565,"ชลบุรี","001","ภงด91",700992782.72
2565,"ชลบุรี","001","ภงด93",17168838.28
2565,"ชลบุรี","001","ภงด94",125621101.54
2565,"ชลบุรี","002","ทป3",112662115.89
2565,"ชลบุรี","002","ป2",1198400.00
2565,"ชลบุรี","002","ภงด50",10886319469.90
2565,"ชลบุรี","002","ภงด51",9768001973.78
2565,"ชลบุรี","002","ภงด52",2337922.40
2565,"ชลบุรี","002","ภงด53",7599070980.45
2565,"ชลบุรี","002","ภงด54",9858659679.07
2565,"ชลบุรี","002","ภงด55",1427745.79
2565,"ชลบุรี","005","ทป3",205203726.33
2565,"ชลบุรี","005","ป2",17400.00
2565,"ชลบุรี","005","ภพ30",24184465680.91
2565,"ชลบุรี","005","ภพ30.2",98889.85
2565,"ชลบุรี","005","ภพ36",3625419942.30
2565,"ชลบุรี","006","ทป3",3324726.06
2565,"ชลบุรี","006","ภธ40",199572814.46
2565,"ชลบุรี","007","ทป3",122505.50
2565,"ชลบุรี","007","อส10",31261140.60
2565,"ชลบุรี","007","อส10.1",959423.00
2565,"ชลบุรี","007","อส4",129650091.78
2565,"ชลบุรี","007","อส4ก",1718864.00
2565,"ชลบุรี","007","อส4ข",18703923.29
2565,"ชลบุรี","007","อส9",44559155.00
2565,"ชลบุรี","009","รบ1",882.00
2565,"ชลบุรี","010","รบ1",3.00
2565,"ชลบุรี","011","ป2",20848257.00
2565,"ชลบุรี","015","รบ1",15357.39
2565,"ชัยนาท","001","ทป3",18884550.25
2565,"ชัยนาท","001","ป2",800.00
2565,"ชัยนาท","001","ภงด1",22488073.34
2565,"ชัยนาท","001","ภงด2",6901595.73
2565,"ชัยนาท","001","ภงด3",25699464.96
2565,"ชัยนาท","001","ภงด90",27887152.44
2565,"ชัยนาท","001","ภงด91",11723196.25
2565,"ชัยนาท","001","ภงด93",39010.00
2565,"ชัยนาท","001","ภงด94",10859832.51
2565,"ชัยนาท","002","ทป3",4109436.93
2565,"ชัยนาท","002","ป2",52000.00
2565,"ชัยนาท","002","ภงด50",46347252.79
2565,"ชัยนาท","002","ภงด51",33272422.43
2565,"ชัยนาท","002","ภงด53",103576737.53
2565,"ชัยนาท","002","ภงด55",121629.31
2565,"ชัยนาท","005","ทป3",6703283.81
2565,"ชัยนาท","005","ภพ30",228299996.84
2565,"ชัยนาท","005","ภพ36",441065.43
2565,"ชัยนาท","006","ทป3",45924.17
2565,"ชัยนาท","006","ภธ40",10616916.14
2565,"ชัยนาท","007","อส10",2626178.00
2565,"ชัยนาท","007","อส10.1",334922.00
2565,"ชัยนาท","007","อส4",4373191.50
2565,"ชัยนาท","007","อส4ก",43965.00
2565,"ชัยนาท","007","อส4ข",384115.00
2565,"ชัยนาท","007","อส9",124976.00
2565,"ชัยนาท","011","ป2",1253209.00
2565,"ชัยภูมิ","001","ทป3",44037253.88
2565,"ชัยภูมิ","001","ป2",1800.00
2565,"ชัยภูมิ","001","ภงด1",41770585.27
2565,"ชัยภูมิ","001","ภงด2",96020632.10
2565,"ชัยภูมิ","001","ภงด3",47151498.58
2565,"ชัยภูมิ","001","ภงด90",45296733.03
2565,"ชัยภูมิ","001","ภงด91",30585358.60
2565,"ชัยภูมิ","001","ภงด93",49871830.45
2565,"ชัยภูมิ","001","ภงด94",22918158.79
2565,"ชัยภูมิ","002","ทป3",2532960.46
2565,"ชัยภูมิ","002","ป2",2200.00
2565,"ชัยภูมิ","002","ภงด50",61759888.59
2565,"ชัยภูมิ","002","ภงด51",85157479.15
2565,"ชัยภูมิ","002","ภงด53",114342770.51
2565,"ชัยภูมิ","002","ภงด54",6704.32
2565,"ชัยภูมิ","002","ภงด55",462611.14
2565,"ชัยภูมิ","005","ทป3",13825579.71
2565,"ชัยภูมิ","005","ป2",1900.00
2565,"ชัยภูมิ","005","ภพ30",928269281.43
2565,"ชัยภูมิ","005","ภพ36",1053720.73
2565,"ชัยภูมิ","006","ภธ40",33650859.38
2565,"ชัยภูมิ","007","อส10",5622085.35
2565,"ชัยภูมิ","007","อส10.1",529391.00
2565,"ชัยภูมิ","007","อส4",4290888.47
2565,"ชัยภูมิ","007","อส4ก",110523.05
2565,"ชัยภูมิ","007","อส4ข",1227648.17
2565,"ชัยภูมิ","007","อส9",2305819.00
2565,"ชัยภูมิ","010","รบ1",3.50
2565,"ชัยภูมิ","011","ป2",3587922.00
2565,"ชัยภูมิ","015","รบ1",7.00
2565,"ชุมพร","001","ทป3",28671752.76
2565,"ชุมพร","001","ป2",2800.00
2565,"ชุมพร","001","ภงด1",53763605.17
2565,"ชุมพร","001","ภงด2",20125530.59
2565,"ชุมพร","001","ภงด3",42516500.14
2565,"ชุมพร","001","ภงด90",47587355.33
2565,"ชุมพร","001","ภงด91",20621698.24
2565,"ชุมพร","001","ภงด93",15454801.66
2565,"ชุมพร","001","ภงด94",15130274.88
2565,"ชุมพร","002","ทป3",5616224.10
2565,"ชุมพร","002","ป2",1153000.00
2565,"ชุมพร","002","ภงด50",156959009.21
2565,"ชุมพร","002","ภงด51",87765508.01
2565,"ชุมพร","002","ภงด53",111371049.27
2565,"ชุมพร","002","ภงด54",18869.34
2565,"ชุมพร","002","ภงด55",117390.44
2565,"ชุมพร","005","ทป3",11663962.13
2565,"ชุมพร","005","ป2",1800.00
2565,"ชุมพร","005","ภพ30",1239148798.58
2565,"ชุมพร","005","ภพ36",1207060.97
2565,"ชุมพร","006","ทป3",75594.00
2565,"ชุมพร","006","ภธ40",18096812.67
2565,"ชุมพร","007","อส10",3425957.20
2565,"ชุมพร","007","อส10.1",186732.00
2565,"ชุมพร","007","อส4",4660862.68
2565,"ชุมพร","007","อส4ก",181563.00
2565,"ชุมพร","007","อส4ข",1407972.30
2565,"ชุมพร","007","อส9",794990.00
2565,"ชุมพร","009","รบ1",600.50
2565,"ชุมพร","010","รบ1",5.50
2565,"ชุมพร","011","ป2",2519778.00
2565,"เชียงราย","001","ทป3",71195112.42
2565,"เชียงราย","001","ป2",3800.00
2565,"เชียงราย","001","ภงด1",158976036.03
2565,"เชียงราย","001","ภงด2",40833418.55
2565,"เชียงราย","001","ภงด3",110386030.02
2565,"เชียงราย","001","ภงด90",100340466.23
2565,"เชียงราย","001","ภงด91",36090547.48
2565,"เชียงราย","001","ภงด93",490015.19
2565,"เชียงราย","001","ภงด94",33378574.00
2565,"เชียงราย","002","ทป3",13373671.00
2565,"เชียงราย","002","ป2",102000.00
2565,"เชียงราย","002","ภงด50",227364784.27
2565,"เชียงราย","002","ภงด51",203918636.81
2565,"เชียงราย","002","ภงด53",234299950.82
2565,"เชียงราย","002","ภงด54",2319749.81
2565,"เชียงราย","002","ภงด55",1096085.88
2565,"เชียงราย","005","ทป3",40332856.47
2565,"เชียงราย","005","ป2",4500.00
2565,"เชียงราย","005","ภพ30",1148548217.78
2565,"เชียงราย","005","ภพ36",6878945.77
2565,"เชียงราย","006","ทป3",13210.43
2565,"เชียงราย","006","ป2",600.00
2565,"เชียงราย","006","ภธ40",48807029.87
2565,"เชียงราย","007","ทป3",10917.50
2565,"เชียงราย","007","อส10",8335000.00
2565,"เชียงราย","007","อส10.1",751744.00
2565,"เชียงราย","007","อส4",10875057.50
2565,"เชียงราย","007","อส4ก",188544.00
2565,"เชียงราย","007","อส4ข",8189683.37
2565,"เชียงราย","007","อส9",2448986.00
2565,"เชียงราย","009","รบ1",550.00
2565,"เชียงราย","011","ป2",5538561.00
2565,"เชียงราย","015","รบ1",600.00
2565,"เชียงราย","070","ภม60",7391303.82
2565,"เชียงใหม่","001","ทป3",217946496.05
2565,"เชียงใหม่","001","ป2",32100.00
2565,"เชียงใหม่","001","ภงด1",906332790.44
2565,"เชียงใหม่","001","ภงด2",317663423.35
2565,"เชียงใหม่","001","ภงด3",390549988.69
2565,"ตราด","002","ภงด55",95641.43
2565,"ตราด","005","ทป3",18956377.51
2565,"ตราด","005","ป2",2400.00
2565,"ตราด","005","ภพ30",344264824.10
2565,"ตราด","005","ภพ30.2",949.85
2565,"ตราด","005","ภพ36",2279976.35
2565,"ตราด","006","ทป3",1429509.38
2565,"ตราด","006","ภธ40",9369446.27
2565,"ตราด","007","ทป3",15000.00
2565,"ตราด","007","อส10",2122519.08
2565,"ตราด","007","อส10.1",73846.00
2565,"ตราด","007","อส4",2050879.50
2565,"ตราด","007","อส4ก",53991.28
2565,"ตราด","007","อส4ข",372118.13
2565,"ตราด","007","อส9",86099.00
2565,"ตราด","011","ป2",1336657.00
2565,"ตาก","001","ทป3",43145085.54
2565,"ตาก","001","ป2",4400.00
2565,"ตาก","001","ภงด1",55639306.19
2565,"ตาก","001","ภงด2",25186174.18
2565,"ตาก","001","ภงด3",42593016.33
2565,"ตาก","001","ภงด90",47543934.79
2565,"ตาก","001","ภงด91",17569068.72
2565,"ตาก","001","ภงด93",1319980.47
2565,"ตาก","001","ภงด94",15238931.66
2565,"ตาก","002","ทป3",13012738.99
2565,"ตาก","002","ป2",129000.00
2565,"ตาก","002","ภงด50",136123455.19
2565,"ตาก","002","ภงด51",111386905.60
2565,"ตาก","002","ภงด53",102058443.68
2565,"ตาก","002","ภงด54",1309979.45
2565,"ตาก","002","ภงด55",124229.74
2565,"ตาก","005","ทป3",20845214.40
2565,"ตาก","005","ป2",1700.00
2565,"ตาก","005","ภพ30",710984484.78
2565,"ตาก","005","ภพ36",3226562.55
2565,"ตาก","006","ทป3",108512.60
2565,"ตาก","006","ภธ40",20317035.06
2565,"ตาก","007","ทป3",362505.50
2565,"ตาก","007","อส10",3896017.50
2565,"ตาก","007","อส10.1",119247.00
2565,"ตาก","007","อส4",6156974.00
