year,particular,region,livestock_area,province,value,unit,source
2565,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 1,นนทบุรี,0,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 1,ปทุมธานี,2,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 1,พระนครศรีอยุธยา,18179,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 1,ลพบุรี,482880,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 1,สระบุรี,66127,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 1,สิงห์บุรี,11690,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 1,อ่างทอง,60636,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 2,จันทบุรี,79681,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 2,ฉะเชิงเทรา,202326,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 2,ชลบุรี,302496,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 2,ตราด,68883,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 2,นครนายก,68258,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 2,ปราจีนบุรี,408903,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 2,ระยอง,129730,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 2,สมุทรปราการ,0,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 2,สระแก้ว,25707,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 7,กาญจนบุรี,636053,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 7,นครปฐม,74473,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 7,ประจวบคีรีขันธ์,115414,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 7,เพชรบุรี,108014,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 7,ราชบุรี,1613254,ตัว,กรมปศุสัตว์
