year,particular,region,livestock_area,province,value,unit,source
2565,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 2,ระยอง,479231,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 2,สมุทรปราการ,9217,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 2,สระแก้ว,253930,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 7,กาญจนบุรี,736210,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 7,นครปฐม,2035272,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 7,ประจวบคีรีขันธ์,67519,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 7,เพชรบุรี,528205,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 7,ราชบุรี,630263,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 7,สมุทรสงคราม,4999,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 7,สมุทรสาคร,11665,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 7,สุพรรณบุรี,3498336,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 3,ชัยภูมิ,1069324,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 3,นครราชสีมา,1041028,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 3,บุรีรัมย์,466896,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 3,ยโสธร,200268,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 3,ศรีสะเกษ,414256,ตัว,กรมปศุสัตว์
2565,จำนวนเป็ด,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 3,สุรินทร์,519180,ตัว,กรมปศุสัตว์
