no,date,province,odpc,type_source,type_cause,place,detail_source,count_injured,type_injurey,count_dead,type_dead,data_source,explode
418,01/04/2023,สงขลา,12,ไฟไหม้,บ่อขยะ,บ่อขยะ,ข้อมูลทั่วไป บ่อขยะมูลฝอยเทศบาลนครสงขลา หมู่ที่ 8 ตำบลเกาะแต้ว อำเภอเมือง จังหวัดสงขลา ซึ่งมีขนาดพื้นที่บ่อฝั่งกลบขยะมูลฝอยจำนวน 100 ไร่ โดยเวลาประมาณ 14.00 น. ได้เกิดเหตุเพลิงไหม้บริเวณ บ่อที่ 2 และลามไปบ่อที่ 1 รวมพื้นที่ประมาณ 3 ไร่ เทศบาลนครสงขลาได้ระงับเหตุและประสานเจ้าหน้าที่ดับเพลิงจากฐานทัพเรือภาคที่ 2 เทศบาลตำบลเกาะแต้ว เทศบาลตำบลเขารูปช้าง และทีมดับเพลิงสงขลา เข้าร่วมด้วย ข้อมูลสภาพแวดล้อม มีหน่วยงาน สำนักงานป้องกันและบรรเทาสาธารณภัยจังหวัดสงขลา สำนักงานสิ่งแวดล้อมและควบคุมมลพิษ ที่ 16 สงขลา สำนักงานอุตสาหกรรมจังหวัดสงขลา ทำการตรวจสอบพื้นที่พร้อมวัดค่า PM 2.5 และ PM 10 ในชุมชนที่อยู่บริเวณท้ายลม (ลมพัดจากทิศตะวันออกไปทิศตะวันตก) ระหว่างเวลา 16.56 – 18.54 น. ที่ระยะ 500 เมตร – 6.8 กิโลเมตร พบว่า มีค่า PM 2.5 อยู่ในช่วง 0.013 – 3.3 มิลลิกรัมต่อลูกบาศก์เมตร และ PM 10 อยู่ระหว่าง 0.021 – 1.22 มิลลิกรัมต่อลูกบาศก์เมตร โดยเมื่อเวลาประมาณ 18.30 น. เทศบาลนครสงขลาสามารถควบคุมเพลิงไหม้ให้อยู่ในบริเวณจำกัดแล้ว ข้อมูลผู้ป่วยเบื้องต้น จากการสำรวจพื้นที่บ้านสามกองและบ้านบ่ออิฐ จำนวน 95 หลังคาเรือน พบว่า มีผู้ได้รับผลกระทบจำนวน 6 ราย เป็น เพศหญิง 4 คน เพศชาย 2 คน มีอาการวิงเวียนศีรษะ จำนวน 3 ราย และมีอาการทางระบบทางเดินหายใจ เจ็บคอ จำนวน 3 ราย เจ้าหน้าที่ได้ให้ การปฐมพยาบาลเบื้องต้นแล้ว พบว่าอาการดีขึ้น ไม่มีผู้ที่ต้องนำส่งโรงพยาบาล,6,ชาวบ้าน,0,,Event-based Province,ไม่ระเบิด
419,26/04/2023,ชลบุรี,6,ระเบิด,แอลกอฮอล์,บ้านพัก/ที่อยู่อาศัย,วันที่ 26 เมษายน 2566 เวลา 12.00 น. ศูนย์วิทยุหน่วยกู้ภัยสว่างบริบูรณ์ธรรมสถานเมืองพัทยา จ.ชลบุรี รับแจ้งเหตุถังบรรจุแอลกอฮอล์ระเบิด มีผู้ได้รับบาดเจ็บ เหตุเกิดที่ร้านรับซื้อของเก่า เลขที่ 5/12 หมู่ 1 ซอยกวนอู บ้านสำนักตะแบก ตำบลโป่ง อำเภอบางละมุง จังหวัดชลบุรี หลังรับแจ้งจึงนำกำลังเจ้าหน้าที่กู้ภัยสว่างบริบูรณ์ธรรมสถานเมืองพัทยารีบไปตรวจสอบ - ที่เกิดเหตุบริเวณหน้ารั้วบ้าน พบนายเฉวียน จันหอม อายุ 58 ปี เจ้าของร้านขายของเก่า มีบาดแผลที่ขาทั้งสองข้าง ตามลำตัว แขนทั้งสองข้าง มีบาดแผลเกิดจากไฟลวก เสื้อผ้าขาดหลุดลุ่ย นอนได้รับบาดเจ็บ อยู่กับพื้น เจ้าหน้าที่กู้ภัยฯ ปฐมพยาบาลเบื้องต้น รอรถกู้ชีพโรงพยาบาลบางละมุง ย้ายส่งโรงพยาบาลอย่างเร่งด่วน ข้างกันพบถังขนาด 200 ลิตร สีเขียว ด้านข้างติดสลากว่า แอลกอฮอล์ 75 % อยู่ในสภาพบิดเบี้ยวจากแรงระเบิด - สอบถามนางสาวพิมพ์ชนก บุญรักษา อายุ 25 ปี ลูกสาว ทราบว่าที่บ้านนั้นเปิดร้านรับซื้อ ของเก่า โดยพ่อได้ซื้อถัง 200 ลิตรลูกนี้มา ขณะที่กำลังใช้แก๊สเป่าเพื่อจะตัดแยกชิ้นส่วนถังลูกดังกล่าว ซึ่งคาดว่าไม่ทราบว่าเป็นถังแอลกอฮอล์ เมื่อถูกความร้อนจึงเกิดแรงอัดแล้วระเบิดขึ้นดังสนั่น จนพ่อได้รับบาดเจ็บดังกล่าวหลังเกิดเหตุทุกคนตกใจมาก เมื่อตั้งสติได้จึงรีบแจ้งเจ้าหน้าที่เข้าช่วยเหลือดังกล่าว - โรงพยาบาลส่งเสริมสุขภาพตำบลโป่งตรวจสอบเหตุการณ์ เวลา 14.20 น. ได้ข้อมูลเพิ่มเติมว่าขณะเกิดเหตุผู้บาดเจ็บอยู่ในร้าน 2 คนกับภรรยา สภาพสถานที่เกิดเหตุขณะเข้าตรวจสอบไม่มีกลิ่นของสารเคมี ในที่เกิดเหตุ มีร่องรอยเพลิงไหม้ของเก่าเล็กน้อย ใช้น้ำดับได้ทั้งหมด ผู้บาดเจ็บ 1 คน มีแผลถูกความร้อน ตามร่างกาย บริเวณขาทั้ง 2 ข้างมีแผลเปิด และกระดูกขาหัก ถูกนำส่งโรงพยาบาลบางละมุงแล้ว สถานที่เกิดเหตุไม่มีเหตุรำคาญ ทั้งกลิ่นและควัน ไปยังบ้านเรือนประชาชนที่อยู่ใกล้เคียง,1,เจ้าของบ้าน,0,,Event-based Province,ระเบิด
420,28/04/2023,หนองบัวลำภู,8,รั่วไหล,Ammonia,โรงงาน,28 เม.ย.66 เวลา 19.30 น. ได้รับแจ้งจาก ทีมCDCU อ.โนนสัง เกิดเหตุแก๊สแอมโมเนียรั่ว -สถานที่เกิดเหตุ : โรงงานน้ำแข็งนทีทอง ม.7 บ้านโสกจาน ต.โนนสัง -เวลาที่เกิดเหตุ​: 10.00 น. -ผู้จัดการโรงงานแจ้งว่าสามารถอุดรอยรั่วของถังแก๊สแอมโมเนียได้แล้ว ตั้งแต่เวลา 11.00 น. การรั่วเกิดระหว่างการซ่อมบำรุงของฝ่ายช่าง,0,,0,,Event-based Province,ไม่ระเบิด
421,14/05/2023,นนทบุรี,4,ระเบิด,,บ้านพัก/ที่อยู่อาศัย,"ระเบิดสนั่น! บ้านวอดทั้งหลัง-ช่างผสมสารเคมีดับ 1 คน เกิดเหตุระเบิดในบ้านหลังหนึ่งที่ อ.บางใหญ่ จ.นนทบุรี ซึ่งประกอบกิจการผสมสารเคมี ลูกจ้างเสียชีวิต 1 คน ส่วนบ้านที่อยู่ใกล้เคียงได้รับความเสียหาย 5 หลัง
วันนี้ (14 พ.ค.2566) เวลาประมาณ 12.00 น. ตำรวจ สภ.บางใหญ่ จ.นนทบุรี ได้รับแจ้งเหตุไฟไหม้บ้านในซอยวัดพระเงิน ต.บางม่วง อ.บางใหญ่ โดยเจ้าหน้าที่เร่งฉีดน้ำสกัดไฟนานเกือบ 1 ชั่วโมง จึงสามารถควบคุมไฟไว้ได้

สำหรับที่เกิดเหตุ พบว่าเป็นบ้านเดี่ยว 2 ชั้น สภาพภายในบ้านถูกไฟลุกไหม้ทั้งหลัง บริเวณหน้าบ้านพบศพผู้เสียชีวิต 1 คน อายุ 49 ปี สภาพศพถูกไฟเผา นอกจากนี้ยังมีผู้ได้รับบาดเจ็บอีก 3 คน จากการสอบสวนทราบว่า เจ้าของบ้านหลังดังกล่าวได้ประกอบกิจการผสมสารเคมีตัวจุดเชื่อมทองแดง ซึ่งใช้สำหรับทำสายไฟ สายสัญญาณ ตั้งแต่ปี 2556 ขณะที่ผู้เสียชีวิตเป็นลูกจ้าง ส่วนสารเคมีประกอบด้วย ผงอลูมิเนียม ผงทองแดง และผงแมกนีเซียม โดยช่วงเวลาเกิดเหตุ ผู้เสียชีวิตกำลังผสมสารเคมีอยู่ภายในบ้าน กระทั่งเกิดระเบิดขึ้น

เจ้าของบ้านที่เกิดระเบิด กล่าวว่า ขณะเกิดระเบิดได้ยินเสียงดังมาก คาดว่าเกิดจากไฟฟ้าช็อต โดยตนเองได้รับบาดเจ็บเล็กน้อยบริเวณนิ้วมือ ซึ่งขณะเกิดเหตุมีคนอยู่ในบ้าน 5 คน โดยคนอื่นๆ ในบ้านได้รับบาดเจ็บเล็กน้อย ส่วนผู้เสียชีวิตเป็นลูกจ้าง ซึ่งเสียชีวิตระหว่างทำงาน

ขณะที่ผู้เห็นเหตุการณ์ เล่าว่า ตนเองอาศัยอยู่ใกล้บ้านที่เกิดเหตุ ได้ยินเสียงระเบิดดังสนั่น โดยมีไฟโพยพุ่งออกมาและมีเสียงระเบิดตลอดเวลา จากนั้นเจ้าหน้าที่ดับเพลิงจึงเข้ามาช่วยดับไฟ ส่วนสาเหตุคาดว่าอาจเกี่ยวกับสารเคมีที่ทำอยู่ภายในบ้าน ขณะที่ลูกชายที่นอนอยู่ในบ้านถูกสะเก็ดระเบิดได้รับบาดเจ็บ

เบื้องต้น พนักงานสอบสวน สภ.บางใหญ่ ได้ประสานเจ้าหน้าที่พิสูจน์หลักฐานและเจ้าหน้าที่ที่เกี่ยวข้องเข้าตรวจสอบที่เกิดเหตุ เนื่องจากบ้านหลังดังกล่าวมีสารเคมี ซึ่งอาจเป็นส่วนที่ทำให้เกิดการระเบิดในครั้งนี้ ส่วนค่าเสียหายยังไม่สามารถประเมินได้ ขณะนี้มีบ้านที่ได้รับความเสียหายทั้งหมด 5 หลัง",0,,1,,website:ไทยรัฐออนไลน์,ระเบิด
422,21/05/2023,ชลบุรี,6,ระเบิด,,อาคารพาณิชย์/สํานักงาน/ร้านจําหน่าย,"วันที่ 21 พฤษภาคม 2566 ทีม SAT สคร.6 ชลบุรี ได้รับแจ้งจากงานโรคจากการประกอบอาชีพและสิ่งแวดล้อม กลุ่มโรคไม่ติดต่อ สคร.6 ชลบุรี พบเหตุการณ์อุบัติภัยสารเคมี ในพื้นที่จังหวัดชลบุรี จากการตรวจสอบข้อมูลพบว่า วันที่ 20 พฤษภาคม 2566 เวลาประมาณ 21.35 น. เกิดเหตุรถบรรทุกน้ำมันระเบิด ภายในบริษัทโลจิสติกส์แห่งหนึ่ง ตั้งอยู่ที่ ต.ทุ่งสุขลา อ.ศรีราชา จ.ชลบุรี ส่งผลทำให้ถังบรรจุน้ำมันของรถคันดังกล่าว และที่จอดรถเสียหาย สาเหตุอยู่ระหว่างการสอบสวน ปัจจุบันสามารถควบคุมเพลิงไว้ได้ ทน.แหลมฉบัง สภ.แหลมฉบัง และมูลนิธิสว่างประทีป เข้าให้ความช่วยเหลือในเบื้องต้น มีผู้เสียชีวิตในที่เกิดเหตุ 2 ราย ซึ่งเป็นพนักงานบริษัทดังกล่าว โดยรายที่ 1 เพศชาย อายุ 50 ปีแพทย์ชันสูตรเบื้องต้น : เสียชีวิตจากการฉีกขาดของร่างกาย เนื่องจากแรงระเบิด การวินิจฉัยโรค : R99 Other ill-defined and unspecified causes of mortality นำส่งที่โรงพยาบาลแหลมฉบัง รายที่ 2 เพศชาย อายุ 43 ปี แพทย์ชันสูตรเบื้องต้น : เสียชีวิตจากการฉีกขาดของร่างกาย เนื่องจากแรงระเบิด การวินิจฉัยโรค : R99 Other ill-defined and unspecified causes of mortality นำส่งที่โรงพยาบาลแหลมฉบัง และมีผู้บาดเจ็บ 1 ราย เพศชาย อายุ 35 ปี อาการ : ได้รับแรงลมกระแทกจากแรงระเบิด, ไม่มีบาดแผลและรอยฟกช้ำ, มีสติดี ไม่ได้นำส่งโรงพยาบาล ทั้งนี้ ยังไม่ได้รับรายงานผลกระทบของประชาชนในพื้นที่ แต่ช่วงเกิดเหตุเสียงระเบิดดังได้ยินในหลายพื้นที่",2,พนักงาน,1,พนักงาน,Event-based DDC,ระเบิด
423,01/06/2023,ชลบุรี,6,รั่วไหล,Iridium 192,โรงงาน,วันที่ 2 มิถุนายน 2566 ทีม WACTH กรมควบคุมโรคได้รับแจ้งจาก สคร.6 พบผู้ป่วยชายไทย อายุ 35 ปี ปฏิเสธโรคประจำตัว ประกอบอาชีพ พนักงานบริษัท มีอาการ นิ้วชี้ และนิ้วโป้ง มือซ้าย บวมเจ็บ 3 วันก่อนมารพ. 2 สัปดาห์ก่อนมารพ. (15พ.ค.66) ทำหน้าที่ เอ็กซเรย์ ชิ้นงานโลหะ เพื่อตรวจสอบรอยเชื่อมโดย กระบวนการทำงาน จะถือเครื่องเอ็กซเรย์ มีลักษณะเป็นกล่องโลหะ (source) หนัก 25 กิโลกรัม ซึ่งภายในบรรจุ แร่ กัมมันตภาพรังสี Iridium 192 ด้วยมือขวาและถือปลายสายท่อซึ่งต่อออกมาจากกล่องโลหะ ยาวประมาณ 2 เมตร ด้วยมือซ้าย เพื่อจ่อปลายหัวของสายท่อดังกล่าว กับชิ้นงานโลหะสังเกตพบว่า แท่งแร่ กัมมันตภาพรังสี หลุดออกจากกล่อง source ไหลมาตามสายท่อ มาอยู่ที่่ปลายสายท่อทำให้ มือซ้าย สัมผัสกับ แท่งแร่ดังกล่าวโดยตรง เป็นเวลา 1 ชั่วโมง ผลภาพ เอ็กซเรย์ ชิ้นงาน ที่ออกมา พบว่า ใช้การไม่ได้ จึงแจ้งหัวหน้างาน เพื่อทำการแก้ไข 3วันก่อนมารพ. (28พ.ค.66)เริ่มมีอาการ ปวด บวม เจ็บ ที่ นิ้วชี้ นิ้วโป้ง มือซ้าย จึงมารพ. กรุงเทพระยอง พบแพทย์ ที่แผนก ศัลยกรรม ได้รับยาแก้ปวด และ ส่งผู้ป่วยปรึกษา แผนก ศูนย์ส่งเสริมสุขภาพและอาชีวเวชศาสตร์ รพ.กรุงเทพระยอง,1,,0,,Event-based DDC,ไม่ระเบิด
424,05/06/2023,ปราจีนบุรี,6,ไฟไหม้,บ่อขยะ,บ่อขยะ,วันที่ 5 มิถุนายน 2566 เวลา 15.20 น.ทีมSAT สคร.6ได้รับรายงานสถานการณ์จาก กลุ่มโรคไม่ติดต่อ สคร.6 ว่า เวลา 14.30 น. ได้รับแจ้งจาก สสจ.ปราจีนบุรี พบ มีเหตุไฟไหม้บ่อขยะบ้านสระดู่ หมู่ที่ 6 ต.กบินทร์ อ.กบินทร์บุรี จ.ปราจีนบุรี เป็นของเทศบาลตำบลกบินทร์ ตั้งแต่เวลาเกิดเหตุ 04.00 น พื้นที่บ่อขยะบ้านสระดู่ มีเนื้อที่ประมาณพื้นที่ 10 ไร่ ลุกไหม้ประมาณ 5 ไร่ หน่วยงานที่เกี่ยวข้องในพื้นที่ระดมดับไฟที่ลุกไหม้บ่อขยะ สามารถควบคุมเพลิงในวงจำกัด ไม่ให้ลุกลาม คาดว่าสามารถควบคุมเพลิงได้ประมาณ 18.00 น. จุดเกิดเหตุอยู่ห่างชุมชนและยังไม่มีรายงานผู้ได้รับผลกระทบ,0,,0,,Event-based DDC,ไม่ระเบิด
425,08/06/2023,ชลบุรี,6,ไฟไหม้,ไม่ทราบ,โรงงาน,วันที่ 8 มิถุนายน 2566 เวลา 10.30 น.ทีมSAT สคร.6 ได้รับแจ้งจากสสจ.ชลบุรี ว่าสสอ.บ้านบึงได้รับแจ้งเหตุวันที่ 7 มิถุนายน 2566 เวลาประมาณ 13.40 น. เกิดเหตุเพลิงไหม้ภายในบริษัท สยามวัฒนา เวสต์ แมนเน็จเม้นท์ จำกัด ตั้งอยู่เลขที่22/1 หมู่ 6 ตำบลหนองบอนแดง อำเภอบ้านบึง จังหวัดชลบุรี จากการตรวจสอบพบว่าโรงงานดังกล่าว ได้รับใบอนุญาตประกอบกิจการตามทะเบียนโรงงานเลขที่ 10200014825479 (รูปแบบเดิม 3-105-148/47 ชบ) ประกอบกิจการคัดแยกวัสดุที่ไม่ใช้แล้วที่กำหนดในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชี สิ่งปฏิกูลหรือวัสดุไม่ใช้แล้วแนบท้ายประกาศกระทรวงฉบับที่ 1 (พ.ศ.2541) บดย่อยพลาสติก ซ่อมแซม ล้างภาชนะ หรือบรรจุภัณฑ์ใช้แล้วที่เป็นโลหะและพลาสติก เช่น ถังโลหะ ถังพลาสติกถอดแยกและบดย่อยชิ้นส่วนอิเล็กทรอนิกส์ อุปกรณ์ชิ้นส่วนเครื่องใช้ไฟฟ้าแผงวงจรอิเล็กทรอนิกส์ พลาสติกชุบโลหะ หรือที่มีสีอื่นผสมโลหะทุกชนิด แผงโซล่าเซลล์ และอุปกรณ์ฟอกไอเสียรถยนต์ (Catalytic Converter) ทำเชื้อเพลิงทดแทนและเชื้อเพลิงผสมจากวัสดุปนเปื้อนทุกชนิด เก็บรวบรวมแบตเตอรี่โดยไม่มีการแปรสภาพ ผลิตเชื้อเพลิงแข็ง (SOLID RECOVERED FUFL) จากวัสดุที่ไม่ใช้แล้วหรือของเสียที่ไม่เป็นอันตราย บริเวณที่เกิดเหตุเป็นลักษณะเพลิงลุกไหม้วัสดุลังกระดาษภายในตัวโรงงานลุกลามที่เก็บวัสดุ ประเภทกระดาษ โดยมีหน่วยป้องกันบรรเทาสาธารณภัยจากองค์กรปกครองส่วนท้องถิ่นในพื้นที่ ทำการควบคุมเพลิง โดยสามารถควบคุมเพลิงไหม้ได้ทั้งหมดในเวลา 14.15 น. เหตุการณ์ดังกล่าวไม่มี ผู้บาดเจ็บและไม่มีผู้เสียชีวิต อาคารโรงงาน และเครื่องจักร ไม่ได้รับความเสียหาย,0,,0,,Event-based DDC,ไม่ระเบิด
426,22/06/2023,พระนครศรีอยุธยา,4,ลักลอบทิ้ง,สารเคมี,โรงงาน,"เรื่องการลักลอบทิ้งสารเคมีที่อำเภอภาชี 
กรมควบคุมมลพิษ โดยศูนย์ปฏิบัติการพิทักษ์สิ่งแวดล้อม ตรวจสอบกรณีอำเภอภาชีได้รับแจ้งจากประชาชน ในพื้นที่ตำบลภาชีเมื่อวันที่ 24 กุมภาพันธ์ 2566 ว่ามีการปล่อยสารเคมีจากโกดังแห่งหนึ่งลงคลองสามขวา โกดัง ดังกล่าวตั้งอยู่โฉนดที่ดินเลขที่ 21331 บ้านเลขที่ 2/4 หมู่ที่ 2 ตำบลภาชี อำเภอภาชี จังหวัดพระนครศรีอยุธยา พบเป็นโกดังเก็บของเสียอันตรายมีลักษณะเป็นของเหลวและของแข็งจำนวนมาก โดยจัดเก็บภายในอาคารโกดัง จำนวน 5 อาคาร เมื่อวันที่ 27 กุมภาพันธ์ 2566 ศูนย์ปฏิบัติการพิทักษ์สิ่งแวดล้อม 
ลงตรวจสอบพื้นที่ร่วมกับหน่วยงาน ที่เกี่ยวข้องอีกครั้ง พบว่า 1. พื้นที่เกิดเหตุเป็นโกดังเก่า มีพื้นที่ทั้งหมดประมาณ 8 ไร่ ข้อมูลเบื้องต้นพบว่ามีการลักลอบทิ้ง กากของเสียสารเคมีลงคลองชลประทาน (คลองสามขวา) ลักษณะเป็นของเหลวสีส้ม โดยประชาชนด้านท้ายน้ำ มีการใช้น้ำเพื่อทำนา และยังพบว่ามีสารเคมีสีส้มรั่วไหลอยู่บนพื้นถนน 2. ผลการตรวจสอบภายในโกดัง จำนวน 5 อาคาร พบว่ามีการเก็บกากของเสียมีลักษณะเข้าข่าย เป็นของเสียอันตรายและของเสียเคมีวัตถุ ถูกจัดเก็บในถังพลาสติก ถังเหล็ก และถุงบิ๊กแบ็ควางอยู่ใน Lugger Box ที่ใช้สำหรับบรรจุกากของเสียอุตสาหกรรม จำนวนไม่น้อยกว่า 50 คัน และพบว่ามีถังเบาท์ (bulk) ขนาด 1 ลูกบาศก์เมตร กองเก็บไว้ในโกดังและพื้นที่โดยรอบจำนวนมาก พบรถบรรทุก จำนวน 2 คัน ซึ่งจากการ ตรวจสอบพบว่ามีกากของเสียบางส่วนได้ถูกขนย้ายออกไปบ้างแล้ว และพบว่าบริเวณด้านนอกโกดังมีการนำ ของเหลวที่มีสภาพเป็นกรดแก่ มีค่า PH น้อยกว่า 1 เทในบ่อปูน ขนาดประมาณ 27 ลูกบาศก์เมตร ซึ่งเดิมเป็น หลุมวางตาชั่ง และในบ่อดินบริเวณด้านหน้าโกดังอีกทั้งมีการนำวัสดุจำพวกสายไฟและดินมากลบทับเพื่ออำพลาง บนพื้นที่ประมาณ 200 ตารางเมตร และมีการกองวัสดุต้องสงสัยในพื้นที่อื่นๆ โดยรอบโกดังอีกจำนวนหลายจุด",0,,0,,Event-based Province,ไม่ระเบิด
427,17/07/2023,พระนครศรีอยุธยา,4,ไฟไหม้,ไม่ทราบ,โรงงาน,"ไฟไหม้โกดังเก็บของเก่า ในพื้นที่บางปะอิน จนท.ใช้เวลากว่า 2 ชั่วโมงจึงควบคุมเพลิงได้ ส่วนสาเหตุอยู่ระหว่างตรวจสอบ

เมื่อเวลา 21.00 น วันที่ 17 กรกฎาคม 2566 เกิดเหตุเพลิงไหม้โกดังเก็บของเก่า เขตพื้นที่บางปะอิน จ.พระนครศรีอยุธยา ขณะนี้เจ้าหน้าที่อยู่ระหว่างระงับเหตุ ความคืบหน้าจะแจ้งให้ทราบ

เวลา 22.30 น. ม.ร่วมกตัญญู คืบหน้า ที่เกิดเหตุลักษณะเป็นโรงงาน มีเนื้อที่ 20 ไร่ เพลิงได้โหมลุกไหม้แล้ว 2 - 3 ไร่ เบื้องเจ้าหน้าที่พร้อมด้วยรถดับเพลิง ระดมใช้หัวฉีดน้ำได้แค่ล้อมเพลิงด้านนอก ยังไม่สามารถเข้าตัวอาคารได้ ลักษณะเป็นกระดาษอัดแข็งจำนวน มาก แสงเพลิงระดับ 4 - 5 ยังคงลุกไหม้ต่อไป 

คืบหน้า ที่เกิดเหตุ ลักษณะเป็นโรงงานรับซื้อกระดาษ ตั้งอยู่บนเนื้อที่กว้างมีรั้วล้อมรอบ เพลิงได้ลุกไหม้บริเวณโรงที่ 2 ก่อนจะลุกลามไปบริเวณโรงที่ 3 ซึ่งได้เก็บกระดาษเป็นจำนวนมาก เจ้าหน้าที่เร่งระดมฉีดน้ำเพื่อควบคุมเพลิง ใช้เวลากว่า 2 ชั่วโมง สามารถควบคุมเพลิงเอาไว้ได้ ไม่ลุกลามไปยังโกดังที่อยู่ติดกัน ก่อนจะระดมฉีดน้ำซ้ำอีกครั้ง เพื่อป้องกันไม่ให้เพลิงลุกไหม้ขึ้นอีก

ร.ต.อ พงศ์ปณต มีโต สว.(สอบสวน) สภ.พระอินทร์ราชา จ.พระนครศรีอยุธยา กล่าวว่า เบื้องต้นทราบว่า ก่อนจะเกิดไฟไหม้ กระแสไฟฟ้าภายในโรงงานดับทั้งโรงงานระยะหนึ่ง เมื่อไฟฟ้าติดได้เกิดเพลิงลุกไหม้ขึ้นอย่างรวดเร็ว ซึ่งต้องรอสอบสวนข้อเท็จจริงอีกครั้งว่าเกิดจากเหตุใด",0,,0,,Website: สวพ.FM91,ไม่ระเบิด
428,24/07/2023,เชียงใหม่,1,ระเบิด,พลุ/ดอกไม้ไฟ,โกดัง,"วันที่ 25 กรกฎาคม 2566 กลุ่มพัฒนาระบบข้อมูลและตอบโต้ภาวะฉุกเฉิน กองโรคจากการประกอบอาชีพและสิ่งแวดล้อม ได้รับแจ้งจาก สคร.1 จังหวัดเชียงใหม่ ว่าเมื่อวันที่ 24 กรกฎาคม 2566 เวลาประมาณ 12.10 น. เกิดเหตุการณ์โรงงานผลิตพลุระเบิด ในพื้นที่หมู่ 14 บ้านสันทุ่งใหม่ ตำบลสันปูเลย อำเภอดอยสะเก็ด จังหวัดเชียงใหม่ ซึ่งเป็นคลังเก็บสินค้ารอส่งจำหน่าย จากประวัติพบว่าโรงงานแห่งนี้เคยเกิดเหตุในลักษณะเดียวกันมาแล้ว 1 ครั้ง เมื่อประมาณ 10 ปีที่แล้ว การเกิดเหตุระเบิดในครั้งนี้ส่งผลให้เกิดเสียงดังและมีความสั่นสะเทือนในรัศมีกว่า 1 กิโลเมตร รวมถึงส่งผลให้บ้านเรือนประชาชนบริเวณใกล้เคียงได้รับความเสียหายมากกว่า 10 หลังคาเรือน ทั้งนี้เจ้าหน้าที่สามารถระงับเหตุการณ์ได้ ในเวลา 14.00 น. เหตุการณ์ในครั้งนี้มีผู้ได้รับบาดเจ็บทั้งหมด จำนวน 11 ราย จำแนกเป็นผู้ได้รับบาดเจ็บปานกลาง (สีเหลือง) 1 ราย และได้รับบาดเจ็บเล็กน้อย (สีเขียว) 10 ราย ผู้ได้รับบาดเจ็บทั้งหมดถูกนำส่งเข้ารับการรักษาในโรงพยาบาล จำนวน 4 แห่ง จำแนกเป็นโรงพยาบาลดอยสะเก็ด 8 ราย โรงพยาบาลแมคคอร์มิค 1 ราย โรงพยาบาลเทพปัญญา 1 ราย และโรงพยาบาลลานนา 1 ราย ขณะนี้เจ้าหน้าที่ที่เกี่ยวข้องอยู่ระหว่างดำเนินการตรวจสอบเหตุการณ์ดังกล่าวเพิ่มเติม

สารเคมีที่สงสัยในการเกิดเหตุการณ์ : ดินประสิว หรือ โพแทสเซียมไนเตรต1(KNO3)1มีลักษณะเป็นผงสีขาว ละลายน้ำได้ดี ไม่มีกลิ่น ถูกนำมาใช้เป็นส่วนผสมของการผลิตดอกไม้เพลิง ทำดินปืน หรือใช้ใส่อาหารหมักดอง หลังเกิดเหตุการณ์มีควันที่เกิดจากการเผาไหม้ อาจทำให้เกิดอาการคัดจมูก น้ำมูกไหล แสบจมูกและลำคอ แสบหรือคันตา ตาแดง น้ำตาไหล

มาตรการพื้นที่ดำเนินการ
1. สำนักงานป้องกันควบคุมโรคที่ 1 เชียงใหม่ อยู่ระหว่างรอข้อมูลสอบสวนเหตุการณ์เพิ่มเติมจากหน่วยงานในพื้นที่ 2. หน่วยงานสาธารณสุขในพื้นที่ติดตามเหตุการณ์และผู้ได้รับสารพิษหรือผลกระทบเพิ่มเติมจากเหตุการณ์ดังกล่าว เช่น ความรุนแรง การรักษา ฯลฯ 
",8,พนักงาน,0,,Event-based DDC,ระเบิด
