no,date,province,odpc,type_source,type_cause,place,detail_source,count_injured,type_injurey,count_dead,type_dead,data_source,explode
472,17/04/2024,ชลบุรี,6,รั่วไหล,Ammonia,โรงงาน,ทีม watch กรมควบคุมโรค ได้ตรวจสอบข่าวจากสื่อออนไลน์พบเหตุการณ์สารเคมมีรั่วไหลในโรงน้ำเเข็ง เมื่อวันที่ 17 เมษายน 67 เวลา 23.23 น. ในพื้นที่ ต.นาเกลือ อ.บางละมุง จ.ชลบุรี ส่งผลให้สารเคมีรั่วไหล (คาดว่าเป็นแอมโมเนีย) ทำให้เกิดผู้ได้รับบาดเจ็บและได้รับผลกระทบจำนวนมาก มีจำนวนผู้บาดเจ็บทั้งหมด (รวมยอดจากทุกโรงพยาบาล) 160 ราย แบ่งเป็น สีแดง 9 ราย สีเหลือง 50 ราย สีเขียว 101 ราย โดย เวลา 00.02 น. เริ่มเคลื่อนย้ายผู้บาดเจ็บนำส่งตาม รพ.ต่างๆ เวลา 00.24 น. ทำการปิดกั้นจุดเกิดเหตุ รัศมีกว่า 1 กม. ห้ามผ่าน เวลา 00.50 น. ยืนยัน จนท.ปิดวาล์วสารเคมีแล้ว เวลา 01.28 น. นายอำเภอบางละมุง สั่งเปิดศูนย์อพยพ ที่ ที่ว่าการอำเภอบางละมุง และ เวลา 03.12 น. ไม่เหลือผู้บาดเจ็บในที่เกิดเหตุ Field Commander โดย ALS บางละมุง สรุปยอดกับศูนย์สั่งการ และนายอำเภอบางละมุงสั่งปิดสถานการณ์ อัปเดตรายละเอียดจำนวนผู้ป่วย รวม 155 รายเป็นผู้ป่วยใน 46 ราย ผู้ป่วยนอก 109 ราย,155,ประชาชนทั่วไป,0,,Event-based DDC,ไม่ระเบิด
473,20/04/2024,กาฬสินธุ์,7,ไฟไหม้,บ่อขยะ,บ่อขยะ,เหตุเกิด วันที่ 20 เมษายน 2567 เวลาประมาณ 15.00 น. -ทีมปกครองและเทศบาลตำบลหนองแปนลงพื้นที่เพื่อเข้าระงับเหตุเพลิงไหม้ เมื่อถึงที่เกิดเหตุพบว่าเพลิงไหม้รุนแรงและมีควันพิษจากการไหม้บ่อขยะเป็นจำนวนมาก ประเมินสถานการณ์ว่าพื้นที่ไม่สามารถควบคุมเพลิงไหม้ได้ จึงประสานองค์กรปกครองส่วนท้องถิ่นใกล้เคียงระดมสรรพกำลังเพื่อดับเพลิงไหม้ และได้ทำแนวกันไฟไม่ให้ลุกลามเพิ่มเติม ทำการควบคุมเพลิงไม่ให้ลุกไหม้ ในเวลา 20.30 น. สามารถควบคุมเพลิงได้แล้ว แต่คงเหลือกลุ่มควัน ซึ่งต้องจัดเจ้าหน้าที่เฝ้าระวังตลอดเวลาจนกว่าเหตุการณ์จะสงบ และยังไม่มีรายงานการเจ็บป่วยจากผลกระทบครั้งนี้ มาตรการด้านสาธารณสุขที่ทางพื้นที่ได้ดำเนินการไปแล้ว 1. ติดตามสถานการณ์ค่าฝุ่น ในพื้นที่จากไฟไหม้ 2. เตรียมข้อมูล จำนวนกลุ่มเปราะบาง และประเมินสถานการณ์ด้านสุขภาพ/ดูแลสุขภาพกลุ่มเปราะบาง ชุมชนใกล้เคียง 3. สำรวจประชาชนที่ได้รับผลกระทบบริเวณรัศมีจุดเกิดเหตุ 5-10 กิโลเมตร เช่น ผู้ป่วยติดเตียง ผู้ป่วยโรคระบบทางเดินหายใจ เด็กและผู้สูงอายุ 4. เตรียมทีม รพ. และ สสอ. / รพ.สต. ในพื้นที่ ดูแลสุขภาพ กรณีมีผู้รับผลกระทบ 5. แจ้งประสานเข้าไปรับ N95 ที่ รพ.กมลาไสย และให้ทาง กง.คบส. ส่งทดแทนให้กับทาง รพ. 6. แจกหน้ากากอนามัยแก่ประชาชน และแจกหน้ากาก N95 ให้กับกลุ่มผู้ป่วยเปราะบาง ติดบ้าน ติดเตียง และเจ้าหน้าที่ปฏิบัติงานในเหตุการณ์ 7. แจ้งให้ประสาน รพ.เตรียมรับผู้ป่วยกลุ่มเปราะบาง/ผู้ป่วยกรณีฉุกเฉิน และให้แจ้งทางรพ.สต./หมู่บ้านที่อยู่บริเวณรัศมีจุดเกิดเหตุ 5-10 กิโลเมตร ถ้าหากได้รับผลกระทบในเรื่องของควันหรือกลิ่นสารพิษที่เกิดจากการเผาไหม้พลาสติกให้ดำเนินการเคลื่อนย้ายผู้ป่วยกลุ่มติดเตียงออกจากชุมชนไปยัง รพ.ทันที 8.แจ้งประชาสัมพันธ์แนวทางให้กับประชาชนทุกกลุ่มในการปฏิบัติตนกรณีเมื่ออยู่ในพื้นที่เสี่ยงไฟไหม้บ่อขยะ ***ผลการประเมินความเสี่ยงเบื้องต้น อยู่ในระดับต่ำไประดับกลาง เนื่องจาก ทำการควบคุมเพลิงไม่ให้ลุกไหม้ ได้ภายในเวลา 8 ชั่วโมง แต่คงเหลือกลุ่มควัน และยังไม่มีรายงานการเจ็บป่วยจากผลกระทบครั้งนี้,0,,0,,Event-based DDC,ไม่ระเบิด
474,22/04/2024,ระยอง,6,ไฟไหม้,กากอุตสาหกรรม,โรงงาน,วันที่ 22 เมษายน 2567 ทีม Watch กรมควบคุมโรคได้รับแจ้งเหตุการณ์จาก สคร. 6 พบเหตุการณ์ไฟไหม้ในโรงงานแห่งหนึ่งในพื้นที่ จ.ระยอง จากการตรวจสอบข้อมูลกับงานโรคจากการประกอบอาชีพและสิ่งแวดล้อม พบว่า เวลา 09.30 น. เกิดเหตุไฟไหม้ในโรงงานกักเก็บสารเคมีแห่งหนึ่ง ในพื้นที่ ม.4 ต.บางบุตร อ.บ้านค่าย จ.ระยอง เป็นโรงงานประกอบกิจการรีไซเคิลและกำจัดกากของเสีย เวลา 15.45 น. เพลิงยังคงลุกไหม้ แต่สามารถควบคุมให้อยู่ในวงจำกัดแล้ว เบื้องต้น รายงานผลกระทบ มีผู้ได้รับบาดเจ็บ 5 ราย (เจ้าหน้าที่ 1 ราย และผู้ป่วยติดเตียง 4 ราย) ประชาชนต้องอพยพจากที่พักอาศัย 35 ราย สำหรับผลการตรวจสอบคุณภาพโดยรอบบริเวณพื้นที่โรงงาน ตรวจสอบพบ ไอระเหยสารเคมีเล็กน้อย บริเวณห่างจากโรงงานไปทางด้านทิศเหนือประมาณ 4 กิโลเมตร และผลการตรวจสอบคุณภาพอากาศเบื้องต้น บริเวณชุมชนโดยรอบโดยเฉพาะบริเวณทางด้านท้ายลม ทางด้านทิศตะวันออกเฉียงเหนือและทิศเหนือของพื้นที่โรงงาน พบว่า คุณภาพอากาศอยู่ในเกณฑ์มาตรฐานยังไม่ก่อให้เกิดผลกระทบต่อสุขภาพ อยู่ระหว่างติดตามสถานการณ์อย่างต่อเนื่อง และสอบสวนสาเหตุของเหตุการณ์ไฟไหม้ในโรงงาน ***อัพเดทสถานการณ์ ไฟไหม้ โรงงาน ณ อ บ้านค่าย จ. ระยอง เวลา 22:20 สามารถควบคุมเพลิงดับไฟได้สนิท ผู้ได้รับบาดเจ็บ จากเหตุไฟไหม้ จำนวน 8 ราย 1.ชาย 49 ปี อ่อนเพลีนเวียนศรีษะ 2.ชาย 74 ปี อ่อนเพลียเวียนศรีษะ 3.ชาย 47 ปี สะเก็ดวัตถุกระเด็นเข้าตา corneal ulcer 4. ชาย 60 ปี ควันเข้าตา ระคายเคือง 5. หญิง 47 ปี ผื่นคันเล็กน้อย 6.หญิง 17 ปี ระคายเคืองทางเดินหายใจ 7. ชาย 29 ปี วันเข้าตาแสบตา 8. ชาย 37 ปี ผื่นคันเล็กน้อย ทั้งหมดได้รับบาดเจ็บเพียงเล็กน้อยได้รับการปฐมพยาบาลและรักษาก็สามารถกลับบ้านได้,44,พนักงานโรงงาน,0,,Event-based DDC,ระเบิด
475,25/04/2024,กรุงเทพมหานคร,13,รั่วไหล,สารไทโอยูเรีย,โรงงาน,ระทึก ‘สารเคมี’ รั่วไหลในโรงงาน ซอยพระราม2 ย่านจอมทอง... อ่านข่าวต้นฉบับได้ที่ : https://www.matichon.co.th/local/news_4543642,0,,0,,Website: มติชนออนไลน์,ไม่ระเบิด
476,25/04/2024,ปราจีนบุรี,6,ไฟไหม้,บ่อขยะ,บ่อขยะ,ป่านนี้ยังไม่ดับ! ไฟไหม้บ่อขยะปราจีนบุรี พื้นที่กว่า 17 ไร่ สูงถึง 4 เมตร ระดมรถน้ำคุมเพลิง... อ่านข่าวต้นฉบับได้ที่ : https://www.khaosod.co.th/around-thailand/news_8201510,0,,0,,Website: ข่าวสดออนไลน์,ไม่ระเบิด
477,26/04/2024,อุดรธานี,8,รั่วไหล,Ammonia,โรงงาน,เผยโรงน้ำแข็งเจริญทรัพย์ อ.น้ำโสมอุดรฯแอมโมเนียเคยรั่วมาแล้วครึ่งหนึ่งเมื่อปีก่อน,20,ประชาชนทั่วไป,0,,Website: MGR online,ระเบิด
478,27/04/2024,พระนครศรีอยุธยา,4,รั่วไหล,กากอุตสาหกรรม,โรงงาน,อธิบดีกรมโรงงานฯ ลงพื้นที่ด่วน! พบ #สารเคมีรั่วไหล “เอกอุทัย จ.อยุธยา”,0,,0,,Website: กรมโรงงานอุตสาหกรรม,ไม่ระเบิด
479,30/04/2024,พระนครศรีอยุธยา,4,ไฟไหม้,วัสดุประเภทพลาสติก/ยาง/โฟม,โรงงาน,ด่วน! ไฟไหม้ โรงงานเฟอร์นิเจอร์ชื่อดัง อยุธยา เจ้าหน้าที่เร่งระดมกำลังดับเพลิง... อ่านข่าวต้นฉบับได้ที่ : https://www.matichon.co.th/region/news_4552106,0,,0,,Website: มติชนออนไลน์,ไม่ระเบิด
480,30/04/2024,สมุทรสาคร,5,ไฟไหม้,กระดาษ,โรงงาน,ไฟไหม้โรงงานรีไซเคิลกระดาษอัดก้อนที่สมุทรสาคร คาดเกิดจากอากาศร้อนจัด... อ่านข่าวต้นฉบับได้ที่ : https://www.matichon.co.th/region/news_4553396,0,,0,,Website: มติชนออนไลน์,ไม่ระเบิด
481,01/05/2024,พระนครศรีอยุธยา,4,ไฟไหม้,สารเคมีอันตราย,โกดัง,"ทีม watch กรมควบคุมโรค ได้รับแจ้ง สคร 4 พบเหตุการณ์ไฟไหม้โรงงานเก็บสารเคมี ในพื้นที่หมู่ 2 ตำบลภาชี อำเภอภาชี จังหวัดพระนครศรีอยุธยา เมื่อวันที่ 1 พฤษภาคม 2567 เวลา 18.10 น.(ซึ่งเป็นสถานที่เดิมที่เคยเกิดเหตุการณ์ไฟไหม้แล้ว ครั้งนี้ครั้งที่ 3) โรงงานดังกล่าวเก็บสารเคมี 4,000 ตัน มีทั้งหมด 5 โกดัง เพลิงไหม้ลุกลามทุกโกดัง ขณะเกิดเหตุทิศทางลมทิศใต้ ความเร็มลม 18 กม./ชม. นายนิวัฒน์ รุ่งสาคร ผู้ว่าราชการจังหวัดพระนครศรีอยุธยา ได้มอบหมายให้หัวหน้าสำนักงานป้องกันและบรรเทาสาธารณภัยจังหวัดพระนครศรีอยุธยา ลงพื้นที่ตรวจสอบและประสานการปฎิบัติกับหน่วยงานท้องถิ่นที่เกี่ยวข้องหาสาเหตุของเหตุการณ์ในครั้งนี้ อยู่ระหว่างการตรวจสอบ ขณะนี้ยังไม่ได้รับรายงาน ผู้บาดเจ็บและเสียชีวิต เจ้าหน้าที่ อยู่ระหว่างการเข้าดับเพลิง โรงพยาบาลภาชีปิดการให้บริการชั่วคราว พร้อมอพยพผู้ป่วยที่รักษาในแผนกผู้ป่วยในทั้งหมด 35 ราย จำหน่ายกลับบ้าน 17 ราย อพยพไปโรงพยาบาลใกล้เคียง 31 ราย (โรงพยาบาลท่าเรือ 8 ราย โรงพยาบาลสมเด็จฯ 7 ราย และโรงพยาบาลอุทัย 3 ราย คาดว่าใช้เวลาในการอพยพผู้ป่วยประมาณ 1 ชั่วโมง ส่วนประชาชนที่ได้รับผลกระทบในพื้นที่เกิดเหตุ มีทีม miniMERT พร้อมออกปฏิบัติการช่วยเหลือและเคลื่อนย้ายประชาชนไปยังโรงพยาบาลสนาม ในจุดที่เตรียมไว้ ทีมตอบโต้ภาวะฉุกเฉินของอำเภอภาชี จังหวัดพระนครศรีอยุธยาจะลงพื้นที่ดำเนินการสอบสวนเหตุการณ์ร่วมกับทีมสอบสวนโรคจากสำนักงานสาธารณสุขจังหวัดพระนครศรีอยุธยา และสำนักงานป้องกันควบคุมโรคที่ 4 จังหวัดสระบุรี ในวันที่ 2 พฤษภาคม 2567",0,,0,,Event-based DDC,ไม่ระเบิด
482,01/05/2024,ฉะเชิงเทรา,6,ลักลอบทิ้ง,สารเคมีอันตราย,ชุมชน,วันที่ 1 พ.ค. 2567 ทีม SAT ประจำสัปดาห์ สคร.6 ชลบุรี ได้รับแจ้งจาก กลุ่มโรคไม่ติดต่อ งานโรคจากการประกอบอาชีพและสิ่งแวดล้อม ว่าได้รับรายงาน จาก สสจ. ฉะเชิงเทรา เวลา 15.30 น เมื่อวันที่ 29 มี.ค. 2567 พบการลักลอบทิ้งสารเคมี (กากของเสีย) ไม่ทราบชนิด พื้นที่หมู่ที่ 1 ต.ท่ากระดาน อ.สนามชัยเขต จังหวัดฉะเชิงเทรา หน่วยงานที่เกี่ยวข้องได้ลงตรวจสอบในพื้นที่ดังกล่าวฯ แล้ว พบผงสีเหลืองและสีดำบรรจุในถุงบิ๊กแบ็คจำนวนมากอยู่ในหลุมขนาดใหญ่และภายในหลุมมีน้ำสีดำจำนวนมากส่งกลิ่นเหม็นแสบจมูกแสบตาอย่างรุนแรง เบื้องต้นทราบว่าเป็นกากของเสียจากโรงงานอุตสาหกรรม จุดที่ทิ้งสารเคมี (กากของเสีย) อยู่ใกล้ลำห้วยสาธารณะ ซึ่งประชาชนที่ตั้งบ้านเรือนบริเวณใกล้เคียงประมาณ 20 หลังคาเรือน ทั้งนี้สำนักงานอุตสาหกรรมจังหวัดฉะเชิงเทราได้เก็บตัวอย่างกากของเสียและน้ำเสียไปตรวจวิเคราะห์ ทางห้องปฏิบัติการแล้ว และวันที่ 1 พ.ค. 2567 เวลาประมาณ 10.00 น. สสอ.สนามชัยเขต พร้อมด้วยรพ.สต.บ้านกระบกเตี้ย และผู้ใหญ่บ้าน ลงพื้นที่ประเมินความเสี่ยงและสำรวจผลกระทบทางด้านสุขภาพ ▶️ เบื้องต้นได้รับรายงานว่ามีผู้ได้รับผลกระทบ (อยู่ระหว่างสำรวจ),0,,0,,Event-based DDC,ไม่ระเบิด
483,02/05/2024,กาฬสินธุ์,7,รั่วไหล,Ammonia,โรงงาน,วันที่ 2 พ.ค. 2567 เวลา 09.30 น. ทีม SRRT อำเภอสามชัย ได้รับแจ้งจากปกครองอำเภอสามชัย ว่ามีเหตุการณ์แอมโมเนียรั่วไหล จากการแตกระเบิดของท่อส่งสารแอมโมเนีย เมื่อเวลาประมาณ 08.30 น. ทำให้แอมโมเนียกระจายตัวภายในโรงงาน กลิ่นและละอองแอมโมเนียฟุ้งกระจายไปตามลม ปกครองอำเภอสามชัยจึงได้ลงพื้นที่ตรวจสอบ พบเจ้าของโรงงานและพนักงานกำลังควบคุมสถานการณ์ และได้แจ้งรถดับเพลิงเข้ามาฉีดน้ำระงับเหตุ และสามารถปิดวาล์วท่อส่งสารแอมโมเนียและควบคุมสถานการณ์ได้ แต่ยังมีกลิ่นและละอองของสารแอมโมเนียฟุ้งกระจายตามอากาศและปลิวไปตามกระแสลม ผู้ที่อยู่ในเหตุการณ์ ได้แก่ -เจ้าหน้าที่โรงงาน จำนวน 5 คน มีอาการระบบทางเดินหายใจ ด้วยอาการหายใจไม่สะดวก ระคายเคืองผิวหนัง 1 คน เข้ารับการรักษาเป็นผู้ป่วยในที่โรงพยาบาลสามชัยเพื่อดูอาการ -เจ้าหน้าที่ดับเพลิง จำนวน 2 คน ยังไม่มีอาการ -ประชาชนในบริเวณใกล้เคียง มีอาการระคายเคืองตา 1 คน เข้ารับการรักษาเป็นผู้ป่วยในที่โรงพยาบาลสามชัยเพื่อดูอาการ,8,พนักงานโรงงาน,0,,Event-based Province,ไม่ระเบิด
484,05/05/2024,อ่างทอง,3,ไฟไหม้,วัสดุประเภทพลาสติก/ยาง/โฟม,โรงงาน,วันที่ 5 พฤษภาคม 2567 - เกิดเหตุพลิงไหม้บริเวณโรงงานทำที่นอนแห่งหนึ่งในหมู่ 2 ต.รำมะสัก อ.โพธิ์ทอง จ.อ่างทอง เป็นอาคารชั้นเดียวขนาดประมาณ 800 ตารางเมตร ตั้งอยู่กลางทุ่งนา นอกชุมชน โดยโรงงานดังกล่าวมีวัสดุสำหรับผลิตที่นอน เช่น ไม้อัด โฟม และวัตถุไวไฟ ขณะเกิดเหตุมีลมค่อนข้างแรง ทำให้การดับเพลิงค่อนข้างลำบาก ใช้เวลานานกว่า 2 ชั่วโมงเจ้าหน้าที่จึงสามารถควบคุมเพลิงให้อยู่ในวงจำกัด และยังคงต้องฉีดน้ำไว้เพื่อป้องกันไฟลุกขึ้นมาอีก - ขณะเกิดเหตุไม่มีผู้ที่อยู่ในโรงงาน - พบผู้ได้รับบาดเจ็บ จำนวน 1 ราย โดนไฟลวกบริเวณใบหน้า และมือ บาดเจ็บจากการเข้าไปในพื้นที่เกิดเหตุ,1,ไม่ทราบ,0,,Event-based Province,ไม่ระเบิด
485,05/05/2024,ปราจีนบุรี,6,ไฟไหม้,บ่อขยะ,บ่อขยะ,เมื่อวันที่ 5 พ.ค. 67 เวลา 01.00 น. เกิดเหตุไฟไหม้บ่อขยะบ้านหนองหอย (ครั้งที่ 2) ซึ่งมีพื้นที่ 17 ไร่ ตั้งอยู่หมู่ที่ 10 ต.ศรีมหาโพธิ อ.ศรีมหาโพธิ จ.ปราจีนบุรี สภาพโดยทั่วไป พื้นที่ ทิ้งขยะแบ่งเป็น กองๆ แต่ละกองเนื้อที่ประมาณ 2 ไร่ โดยกองขยะถูกไฟไหม้ 1 กอง เนื้อที่ประมาณ 2 ไร่ โดยดับไฟได้ในเวลา 16.50 น. รวมระยะเวลาดับไฟบ่อขยะ 15 ชั่วโมง 50 นาที บ่อขยะอยู่ห่างชุมชน 3 กิโลเมตร ประชาชนไม่ได้รับผลกระทบ ไม่มีผู้บาดเจ็บหรือเสียชีวิต,0,,0,,Event-based Province,ไม่ระเบิด
486,09/05/2024,ระยอง,6,ไฟไหม้,แก๊สโซลีน,โรงงาน,วันที่ 9 พฤษภาคม 2567 ทีม watch กรมควบคุมโรค ได้รับแจ้งพบเหตุการณ์ถังบรรจุแก๊สโซลีนระเบิดมีเพลิงลุกไหม้ควันไฟดำพวยพุ่งขึ้นทั่วท้องฟ้า บริเวณท่าเรือมาบตาพุด ต.มาบตาพุด อ.เมือง จ.ระยอง โดยมีเปลวไฟลุกไหม้บนถังสารโซลีนขนาดใหญ่ กำลังลุกไหม้อย่างรุนแรง ถังดังกล่าวเป็นถังเก็บสาร Pyrolysis gasoline (แก๊สโซลีน) ของบริษัทเอกชนแห่งหนึ่ง ภายหลังเกิดเหตุเจ้าหน้าที่ตำรวจ และเจ้าหน้าที่ดับเพลิงได้เข้าระงับเหตุ เบื้องต้นได้รับรายงานผู้ได้รับบาดเจ็บ 5 ราย เสียชีวิต 1 ราย เป็นพนักงานของบริษัท ถูกนำตัวส่งรพ.เอกชนในพื้นที่ และต้องมีการอพยพผู้ที่อยู่ภายในจุดเกิดเหตุเพลิงไหม้ออกมาอยู่ในจุดที่ปลอดภัย สถานการณ์ควบคุมเพลิงได้ค่อนข้างยากเนื่องจากเป็นถังบรรจุเชื้อเพลิงอย่างดี อยู่ระหว่างดำเนินการควบคุมเพลิงให้สงบโดยเร็ว พร้อมทั้งปิดถนนห้ามรถเข้าออกเส้นทางดังกล่าวในระยะ 500 เมตร และอพยพคนงานที่ไม่เกี่ยวข้องออกจากโรงงานเกิดเหตุ (รายละเอียดเพิ่มเติมอยู่ระหว่างประสานพื้นที่),5,พนัักงานบริษัท,1,พนัักงานบริษัท,Event-based DDC,ระเบิด
487,11/05/2024,ยะลา,12,ไฟไหม้,วัสดุประเภทพลาสติก/ยาง/โฟม,โรงงาน,"เมื่อเวลา 05.00 น. ของวันที่ 11 พฤษภาคม 2567 เกิดเหตุเพลิงไหม้ โรงงานไม้ยาง พี.เจ.37 พาราวู้ด จำกัด ม.7 ต.สะเตงนอก อ.เมืองยะลา จ.ยะลา เจ้าหน้าที่ดับเพลิงเทศบาลนครยะลา และหน่วยงานข้างเคียง ระดมกำลังไปตรวจสอบ
ที่เกิดเหตุโรงงานไม้ยาง พี.เจ.37 พาราวู้ด จำกัด ม.7 เพลิงลุกไหม้รุนแรง โดยเพลิงลุกไหม้โกดังเก็บไม้ยางเสียหาย ควบคุมเพลิงได้เวลา 08.00 น. ไม่มีรายงานผู้ได้รับบาดเจ็บหรือเสียชีวิต",0,,0,,FB :Fire & Rescue Thailand,ไม่ระเบิด
488,12/05/2024,ปทุมธานี,4,ไฟไหม้,วัสดุประเภทพลาสติก/ยาง/โฟม,โกดัง,"ไฟไหม้โกดังโรงงานพลาสติก ที่ลาดหลุมแก้ว เจ้าหน้าที่เร่งระงับเหตุ

เมื่อเวลา 10.50 น. วันที่ 12 พฤษภาคม ผู้สื่อข่าวรายงานว่า ได้เกิดเหตุการณ์ไฟไหม้โรงงานพลาสติก ตำบลหน้าไม้ อ.ลาดหลุมแก้ว จ.ปทุมธานี โดยโรงงานพลาสติกดังกล่าวเป็นโกดังขนาดใหญ่ และยังไม่ทราบสาเหตุของการเกิดเหตุเพลิงไหม้ในครั้งนี้... อ่านข่าวต้นฉบับได้ที่ : https://www.matichon.co.th/local/news_4571508",0,,0,,Website: มติชนออนไลน์,ไม่ระเบิด
489,11/06/2024,เพชรบุรี,5,ไฟไหม้,วัสดุประเภทพลาสติก/ยาง/โฟม,โรงงาน,"""ไฟไหม้โกดัง"" ในโรงงาน พื้นที่ เขาย้อย พบ สารเคมีรั่วไหล เร่งดับ",0,,0,,Website: คมชัดลึกออนไลน์,ไม่ระเบิด
490,13/06/2024,อุดรธานี,8,รั่วไหล,Ammonia,โรงงาน,รับแจ้งจากสสจ.อุดรธานี พบเหตุการณ์มีแอมโมเนีย โรงงานน้ำแข็งรั่วไหล เหตุการณ์มีดังนี้ วันที่ 13 มิ.ย.2567 เวลา 8.30 น. มีการรัวไหลของแอมโมเนียในโรงงานน้ำแข็ง ที่ ม.1 ต.บ้านผือ อ.บ้านผือ จ.อุดรธานี ขณะเกิดเหตุมีพนักงานทั้งหมด 7 คน ได้หยุดทำการผลิตน้ำแข็งชั่วคราว เนื่องจากภายในโรงน้ำแข็งมีกลิ่นแอมโมเนียฟุ้งกระจายจนสูดดมได้ จึงได้ทำการอพยพพนักงานออกจากที่เกิดเหตุ และผู้จัดการสวมชุด PPE เข้าระงับเหตุโดยการปิดวาล์ว เวลา 8.45 น.พนักงานทั้ง 7 คน (เพศชาย 1 คน เพศหญิง 6 คน) สังเกตอาการไม่มีอาการผิดปกติ ไม่มีผู้ได้รับผลกระทบทางสุขภาพ สำรวจบริเวณพื้นที่ใกล้เคียงโรงงาน พบผู้ได้รับผลกระทบทางสุขภาพ 1 ราย เพศหญิง อายุ 33 ปี ไม่มีโรคประจำตัว มีอาการแน่นหน้าอก ใจสั่น หายใจไม่สะดวก จึงนำส่ง รพ.บ้านผือ สังเกตอาการดีขึ้น แพทย์อนุญาตให้กลับบ้านได้เวลา 12.00 น. เนื่องจากเหตุการสงบ ระงับเหตุได้ ไม่มีการอพยพประชาชน,6,ประชาชนทั่วไป,0,,Event-based DDC,ไม่ระเบิด
491,19/06/2024,ระยอง,6,ไฟไหม้,วัสดุประเภทพลาสติก/ยาง/โฟม,โรงงาน,ด่วน! ไฟไหม้โรงงานที่ปลวกแดง จ.ระยอง พนักงานหนีตายอลหม่าน,70,ประชาชนทั่วไป,0,,Website: ข่าวสดออนไลน์,ไม่ระเบิด
492,06/07/2024,ชลบุรี,6,ไฟไหม้,วัสดุประเภทพลาสติก/ยาง/โฟม,โรงงาน,แดดแรงทำความร้อนสะสมเกิดไฟลุกท่วมกองยางเก่าบริษัทผลิตชิ้นส่วนยานยนต์ในนิคมฯ​ แหลมฉบัง โชคดีระงับเหตุได้ใน 2 ชม.,0,,0,,Website: MGR ออนไลน์,ไม่ระเบิด
493,11/07/2024,สุพรรณบุรี,5,ระเบิด,LPG,โรงงาน,วันที่ 11 กรกฎาคม 2567 เวลา 14.20 น.ทีมตระหนักรู้สถานการณ์(SAT) สำนักงานป้องกันควบคุมโรค ที่ 5 จ.ราชบุรี ได้รับแจ้งจากกลุ่มงานโรคจากการประกอบอาชีพและสิ่งแวดล้อม สำนักงานป้องกันควบคุมโรคที่ 5 จ.ราชบุรี พบเหตุการณ์ โรงบรรจุแก๊สประกอบพาณิชย์ระเบิด ที่ตำบลเขาพระ อำเภอเดิมบางนางบวช จังหวัดสุพรรณบุรี มีผู้ได้รับบาดเจ็บ จำนวน 1 ราย ถูกไฟคลอก และส่งต่อไปรับการรักษาที่โรงพยาบาลเจ้าพระยายมราช ขณะนี้สามารถควบคุมเพลิงและปิดวาวล์แก๊สได้แล้ว อยู่ระหว่างประเมินความเสียหายและจำนวนผู้ได้รับผลกระทบ สถานที่เกิดเหตุห่างจากโรงพยาบาลเดิมบางนางบวช เป็นระยะทาง 750 เมตร สาเหตุคาดว่าน่าจะเกิดจาก ระหว่างการถ่ายแก๊สจากรถลงถัง ท่อแก๊สรั่ว และเมื่อมีประกายไฟจากรถจักรยานยนต์ของพนักงาน จึงเกิดการระเบิดขึ้นความเสียหายเกิดขึ้นเฉพาะจุดถ่ายแก๊ส ไม่มีความเสียหายไปที่ส่วนบรรจุแก๊สและพื้นที่ข้างเคียง,1,พนักงานโรงงาน,0,,Event-based DDC,ระเบิด
494,26/07/2024,นครปฐม,5,ไฟไหม้,วัสดุประเภทพลาสติก/ยาง/โฟม,โรงงาน,นครปฐม - ไฟไหม้โรงงานผลิตที่นอนและเฟอร์นิเจอร์รายใหญ่ในจังหวัดนครปฐม เกิดเพลิงลุกไหม้ช่วงหัวค่ำ สอบถามช่วงเกิดเหตุไม่มีคนงานอยู่ แต่มีคนเห็นประกายไฟที่โรงงานจึงได้แจ้งเจ้าหน้าที่ให้ช่วยเข้ามาดับไฟ แต่ต้องใช้เวลากว่า 1 ชั่วโมง 40 นาที จึงสามารถควบคุมเพลิงไว้ได้ ประเมินค่าเสียหายไว้หลักล้านบาท,0,,0,,Website: MGR ออนไลน์,ไม่ระเบิด
495,29/07/2024,สมุทรสาคร,5,ไฟไหม้,กระดาษ,โรงงาน,"สมุทรสาคร-ไฟไหม้โกดังเก็บลังกระดาษ 
เมื่อเวลา 19.30 น. ของวันที่ 29 กรกฎาคม 2567 ศูนย์เบญจรงค์ งานป้องกันและบรรเทาสาธารณภัยเทศบาลนครอ้อมน้อย￼ได้รับแจ้งเหตุเพลิงไหม้โกดังเก็บกระดาษ ภายในซอยวิรุราษฎร์แยกซอยน้ำเค็ม จ.สมุทรสาคร หลังรับแจ้งจึงนำรถดับเพลิง รถบรรทุกน้ำ พร้อมเจ้าหน้าที่ออกตรวจสอบ 
ที่เกิดเหตุเบื้องต้นเพลิงไหม้เป็นกล่องลังกระดาษ สำหรับรีไซเคิล เจ้าหน้าที่ดับเพลิงระงับเหตุและสามารถควบคุมเพลิงได้ในเวลา 20.00 น.",0,,0,,FB :Fire & Rescue Thailand,ไม่ระเบิด
