no,date,province,odpc,type_source,type_cause,place,detail_source,count_injured,type_injurey,count_dead,type_dead,data_source,explode
317,20/08/2021,สมุทรปราการ,6,ไฟไหม้,วัสดุประเภทพลาสติก/ยาง/โฟม,โรงงาน,ไฟไหม้โรงงานผลิตฟองน้ำย่านสำโรงใต้วอด เสียหายไม่ต่ำกว่าร้อยล้าน,0,,0,,ไทยโพสต์ออนไลน์,ไม่ระเบิด
318,02/09/2021,แพร่,1,อุบัติเหตุขนส่ง,น้ำมันดีเซล,การจราจร/ขนส่ง,เกิดอุบัติเหตุรถบรรทุกน้ำมันเสียหลักพลิกคว่ำ หวิดตกเหวลึกกว่า 10 เมตร คนขับสาหัสติดภายในกู้ภัยเร่งช่วยนำตัวออกมานานกว่า 1 ชั่วโมง,0,,0,,NNT – สนง.ปชส.จังหวัดแพร่,ไม่ระเบิด
319,16/09/2021,ลพบุรี,4,ลักลอบทิ้ง,กากอุตสาหกรรม Vocs,บ่อดิน,แกะรอยเอกชนลอบทิ้งถังสารเคมีอันตราย 300 ถัง,0,,0,,ข่าวไทยพีบีเอส,ไม่ระเบิด
320,06/10/2021,ปราจีนบุรี,6,ลักลอบทิ้ง,สารเคมีไม่ทราบชนิด,คูน้ำ,"โรงงานแอบทิ้ง ""สารเคมี"" ลงน้ำ ชาวบ้านแสบจมูกทนไม่ได้",0,,0,,คมชัดลึก ออนไลน์,ไม่ระเบิด
321,13/10/2021,ราชบุรี,5,ไฟไหม้,สี ทินเนอร์,โรงงาน,"ไฟลุกไหม้ห้าง ฮ.โฮมพลัส วอดทั้งหลัง ขณะที่ชาวบ้านใกล้เคียงต้องเร่งขนของหนีไฟ
",0,,0,,"""77 ข่าวเด็ด

""
",ไม่ระเบิด
322,19/10/2021,สมุทรปราการ,6,ไฟไหม้,วัสดุประเภทพลาสติก/ยาง/โฟม,โรงงาน,ไฟไหม้โรงงานผลิตรองเท้าขนาดใหญ่ ซอยกิ่งแก้ว9/1 เสียหายกว่า 100 ล้านบาท,0,,0,,ประชาชาติธุรกิจออนไลน์,ไม่ระเบิด
323,26/10/2021,ระยอง,6,ระเบิด,แนฟทา ,โรงงาน,ถังเก็บสารเคมีย่านมาบตาพุดระเบิด ล่าสุดบาดเจ็บ 5 คน เสียชีวิตแล้ว 2,3,พนักงานบริษัท,2,พนักงานบริษัท,"แนวหน้าออนไลน์

",ระเบิด
324,26/10/2021,ปทุมธานี,4,ไฟไหม้,วัสดุประเภทพลาสติก/ยาง/โฟม,โรงงาน,"ไฟไหม้โรงงานโฟมในนิคมฯ นวนคร สงบแล้ว คาดเสียหายไม่ต่ำกว่า 100 ล้าน!
",0,,0,,"ผู้จัดการออนไลน์
",ไม่ระเบิด
325,27/10/2021,สมุทรสาคร,5,ไฟไหม้,วัสดุประเภทพลาสติก/ยาง/โฟม,โรงงาน,ไฟไหม้โรงงานผลิตเฟอร์นิเจอร์ที่สมุทรสาคร รอประเมินความเสียหายสอบหาสาเหตุ,0,,0,,ไทยรัฐออนไลน์,ไม่ระเบิด
326,01/11/2021,นครปฐม,5,ไฟไหม้,วัสดุประเภทพลาสติก/ยาง/โฟม,โรงงาน,"ไฟไหม้โรงงานแปรรูปยาง จ.นครปฐม
",0,,0,,"คมชัดลึก ออนไลน์
",ไม่ระเบิด
327,07/11/2021,ระยอง,6,ไฟไหม้,วัสดุประเภทพลาสติก/ยาง/โฟม,โรงงาน,"เพลิงไหม้ระทึก!! โรงงานผลิตพลาสติกและกระดาษรีไซเคิล อ.นิคมพัฒนา จ.ระยอง
",0,,0,,7HDร้อนออนไลน์,ไม่ระเบิด
328,30/11/2021,ชลบุรี,6,ไฟไหม้,วัสดุประเภทพลาสติก/ยาง/โฟม,โรงงาน,"ระทึก! ไฟไหม้ บริษัทผลิตกล่องโฟม เผาวอดรถ 7คัน เสียหายหลายล้าน
",0,,0,,"ข่าวสดออนไลน์

",ไม่ระเบิด
329,12/12/2021,ฉะเชิงเทรา,6,ลักลอบทิ้ง,กากอุตสาหกรรม Vocs,แหล่งน้ำ,"""
วราวุธ สั่งตรวจสอบ-ดำเนินคดีการทิ้งกากของเสียพื้นที่ สปก.ฉะเชิงเทรา""
",0,,0,,"ฐานเศรษฐกิจออนไลน์+ทีม SAT
สคร.6
",ไม่ระเบิด
330,14/12/2021,สมุทรปราการ,6,ไฟไหม้,วัสดุประเภทพลาสติก/ยาง/โฟม,โรงงาน,"ไฟไหม้โรงงานที่นอนและร้านของเก่าที่คลองด่าน โชคดีตื่นหนีได้ทันรอดตาย
",0,,0,,ไทยรัฐออนไลน์,ไม่ระเบิด
331,18/12/2021,ชลบุรี,6,ระเบิด,น้ำมันไม่ทราบชนิด,โรงงาน,"สองพี่น้อง รับจ้างตัดถังน้ำมัน เคราะห์ร้าย ระเบิดใส่ ได้รับ ""บาดเจ็บ""
",2,"คนงานรับจ้าง
",0,,คมชัดลึก ออนไลน์,ระเบิด
332,28/12/2021,กรุงเทพมหานคร,13,ไฟไหม้,วัสดุประเภทพลาสติก/ยาง/โฟม,โรงงาน,"ระทึกกลางดึก! ไฟไหม้โรงงานแผ่นยางเรซิน ใช้เวลากว่า 2 ชั่วโมงเพลิงจึงสงบ
",0,,0,,สนุกออนไลน์,ไม่ระเบิด
