period_ym,year_ce,month_num,category_level,sector,group_name,category_name,price_index,mom_pct,yoy_pct,aoa_pct,base_year,source_file
2026-06,2026,6,2,ผลิตภัณฑ์จากเหมือง,สินแร่โลหะ,สินแร่โลหะ,121.5,1.3,29.5,12.8,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์จากเหมือง,สินแร่โลหะ,สินแร่เหล็ก,48.3,0.0,-32.7,-22.5,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์จากเหมือง,สินแร่โลหะ,สินแร่โลหะที่ไม่ใช่สินแร่เหล็ก (ยกเว้นโลหะมีค่า),144.1,2.8,53.3,32.1,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,2,ผลิตภัณฑ์จากเหมือง,ผลิตภัณฑ์อื่นๆ ที่ได้จากการทำเหมือง,ผลิตภัณฑ์อื่นๆ ที่ได้จากการทำเหมือง,103.6,0.3,3.7,1.8,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์จากเหมือง,ผลิตภัณฑ์อื่นๆ ที่ได้จากการทำเหมือง,หิน ทราย และดิน,104.3,0.3,3.8,1.9,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์จากเหมือง,ผลิตภัณฑ์อื่นๆ ที่ได้จากการทำเหมือง,ผลิตภัณฑ์ที่ได้จากการทำเหมืองแร่และเหมืองหิน ซึ่งมิได้จัดประเภทไว้ในที่อื่น,86.2,0.0,1.7,-0.6,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,1,ผลิตภัณฑ์อุตสาหกรรม,,ผลิตภัณฑ์อุตสาหกรรม,114.2,-1.6,7.2,6.0,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,2,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อาหาร,ผลิตภัณฑ์อาหาร,107.6,0.7,-0.1,-2.3,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อาหาร,ผลิตภัณฑ์ที่ได้จากการแปรรูปและการถนอมเนื้อสัตว์,112.8,-0.7,-4.7,-3.2,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อาหาร,ผลิตภัณฑ์ที่ได้จากการแปรรูปและการถนอมสัตว์น้ำ,107.2,-0.5,0.4,0.8,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อาหาร,ผลิตภัณฑ์ที่ได้จากการแปรรูปและการถนอมผลไม้และผัก,113.2,0.3,-4.2,-3.7,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อาหาร,น้ำมันและไขมันจากพืชและสัตว์,106.5,-0.2,9.7,-1.9,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อาหาร,ผลิตภัณฑ์นม,106.8,0.0,0.6,0.6,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อาหาร,ผลิตภัณฑ์ที่ได้จากการโม่-สีธัญพืช สตาร์ชและผลิตภัณฑ์จากสตาร์ช,104.6,3.6,6.4,-0.9,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อาหาร,ผลิตภัณฑ์อาหารอื่นๆ,105.4,0.2,-2.5,-4.7,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อาหาร,อาหารสัตว์สำเร็จรูป,108.7,1.2,3.1,0.3,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,2,ผลิตภัณฑ์อุตสาหกรรม,เครื่องดื่ม,เครื่องดื่ม,106.9,0.0,0.1,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,2,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์ยาสูบ,ผลิตภัณฑ์ยาสูบ,105.4,0.0,0.0,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,2,ผลิตภัณฑ์อุตสาหกรรม,สิ่งทอ,สิ่งทอ,105.1,-0.1,0.2,-0.9,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,สิ่งทอ,เส้นใย และสิ่งทอ,106.2,-0.2,0.7,-0.7,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,สิ่งทอ,สิ่งทอประเภทอื่นๆ,101.2,0.1,-1.4,-1.6,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,2,ผลิตภัณฑ์อุตสาหกรรม,เสื้อผ้าเครื่องแต่งกาย,เสื้อผ้าเครื่องแต่งกาย,102.8,-0.2,0.1,0.1,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,เสื้อผ้าเครื่องแต่งกาย,เสื้อผ้าเครื่องแต่งกาย (ยกเว้นเสื้อผ้าเครื่องแต่งกายที่ทำจากขนสัตว์),102.5,-0.2,0.1,0.1,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,เสื้อผ้าเครื่องแต่งกาย,เครื่องแต่งกายที่ทำจากการถักนิตและโครเชต์,104.3,0.0,0.1,0.1,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,2,ผลิตภัณฑ์อุตสาหกรรม,เครื่องหนังและผลิตภัณฑ์,เครื่องหนังและผลิตภัณฑ์,102.8,0.1,1.0,0.2,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,เครื่องหนังและผลิตภัณฑ์,หนังฟอก กระเป๋าเดินทาง กระเป๋าถือ และผลิตภัณฑ์หนังอื่นๆ,102.8,0.0,-0.5,-0.5,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,เครื่องหนังและผลิตภัณฑ์,รองเท้า,103.3,0.3,3.0,1.1,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,2,ผลิตภัณฑ์อุตสาหกรรม,ไม้และผลิตภัณฑ์จากไม้,ไม้และผลิตภัณฑ์จากไม้,105.4,0.1,2.9,1.3,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,ไม้และผลิตภัณฑ์จากไม้,ไม้ที่ได้จากการเลื่อยและไส,106.5,0.3,5.2,2.7,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,ไม้และผลิตภัณฑ์จากไม้,ผลิตภัณฑ์จากไม้,105.0,0.0,2.2,0.8,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,2,ผลิตภัณฑ์อุตสาหกรรม,กระดาษและผลิตภัณฑ์กระดาษ,กระดาษและผลิตภัณฑ์กระดาษ,106.2,0.4,0.9,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,2,ผลิตภัณฑ์อุตสาหกรรม,สิ่งพิมพ์และสิ่งที่เกี่ยวข้องกับการพิมพ์,สิ่งพิมพ์และสิ่งที่เกี่ยวข้องกับการพิมพ์,85.3,-17.0,-17.0,-5.8,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,สิ่งพิมพ์และสิ่งที่เกี่ยวข้องกับการพิมพ์,บริการพิมพ์และบริการที่เกี่ยวข้องกับการพิมพ์,85.3,-17.0,-17.0,-5.8,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,2,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์ที่ได้จากการกลั่นปิโตรเลียม,ผลิตภัณฑ์ที่ได้จากการกลั่นปิโตรเลียม,156.0,-9.9,45.9,37.1,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,2,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์ที่ได้จากการกลั่นปิโตรเลียม,ผลิตภัณฑ์ที่ได้จากการกลั่นปิโตรเลียม,156.0,-9.9,45.9,37.1,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,2,ผลิตภัณฑ์อุตสาหกรรม,เคมีภัณฑ์และผลิตภัณฑ์เคมี,เคมีภัณฑ์และผลิตภัณฑ์เคมี,107.2,0.0,11.3,3.0,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,เคมีภัณฑ์และผลิตภัณฑ์เคมี,เคมีภัณฑ์ขั้นมูลฐาน ปุ๋ยเคมีและสารประกอบไนโตรเจน พลาสติกและยางสังเคราะห์ขั้นต้น,108.6,0.1,14.8,4.0,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,เคมีภัณฑ์และผลิตภัณฑ์เคมี,ผลิตภัณฑ์เคมีอื่นๆ,103.0,0.1,0.0,-0.1,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,2,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์ทางเภสัชกรรม,ผลิตภัณฑ์ทางเภสัชกรรม,96.1,0.0,0.0,0.1,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,2,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์ยางและพลาสติก,ผลิตภัณฑ์ยางและพลาสติก,112.5,0.8,8.7,1.5,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์ยางและพลาสติก,ผลิตภัณฑ์ยาง,115.1,1.9,8.5,-0.9,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์ยางและพลาสติก,ผลิตภัณฑ์พลาสติก,110.3,0.0,9.3,4.5,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,2,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์ที่ทำจากแร่อโลหะ,ผลิตภัณฑ์ที่ทำจากแร่อโลหะ,109.4,0.3,1.9,0.7,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์ที่ทำจากแร่อโลหะ,แก้วและผลิตภัณฑ์แก้ว,99.1,0.1,-0.4,-1.0,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์ที่ทำจากแร่อโลหะ,ผลิตภัณฑ์อื่นๆ ที่ทำจากแร่อโลหะ ซึ่งมิได้จัดประเภทไว้ในที่อื่น,113.6,0.4,2.7,1.3,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,2,ผลิตภัณฑ์อุตสาหกรรม,โลหะขั้นมูลฐาน,โลหะขั้นมูลฐาน,94.2,-0.9,0.0,-0.4,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,โลหะขั้นมูลฐาน,เหล็กและเหล็กกล้าขั้นมูลฐาน,94.2,-0.9,0.0,-0.4,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,2,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์โลหะประดิษฐ์,ผลิตภัณฑ์โลหะประดิษฐ์,104.1,0.0,0.3,0.1,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์โลหะประดิษฐ์,ผลิตภัณฑ์ที่มีโครงสร้างเป็นโลหะ และภาชนะบรรจุที่ทำจากโลหะ,104.8,0.1,1.1,0.1,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์โลหะประดิษฐ์,ผลิตภัณฑ์โลหะประดิษฐ์อื่นๆ,103.6,0.0,-0.3,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,2,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์คอมพิวเตอร์ และอิเล็กทรอนิกส์,ผลิตภัณฑ์คอมพิวเตอร์ และอิเล็กทรอนิกส์,101.4,0.7,4.0,-0.5,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์คอมพิวเตอร์ และอิเล็กทรอนิกส์,ชิ้นส่วนและแผ่นวงจรอิเล็กทรอนิกส์,98.7,0.3,-0.3,-3.3,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์คอมพิวเตอร์ และอิเล็กทรอนิกส์,คอมพิวเตอร์และอุปกรณ์ต่อพ่วง,103.0,1.1,7.1,0.9,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์คอมพิวเตอร์ และอิเล็กทรอนิกส์,เครื่องอุปกรณ์ที่ใช้ในการวัด การทดสอบ และนาฬิกา,100.0,0.0,0.0,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,2,ผลิตภัณฑ์อุตสาหกรรม,อุปกรณ์ไฟฟ้า,อุปกรณ์ไฟฟ้า,100.3,-0.4,-0.5,-0.3,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,อุปกรณ์ไฟฟ้า,มอเตอร์ไฟฟ้า เครื่องกำเนิดไฟฟ้า หม้อแปลงไฟฟ้า และอุปกรณ์ควบคุมและจ่ายไฟฟ้า,99.3,0.0,-0.1,-0.3,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,อุปกรณ์ไฟฟ้า,แบตเตอรี่และหม้อสะสมไฟฟ้า,102.3,0.0,2.1,1.0,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,อุปกรณ์ไฟฟ้า,สายไฟและอุปกรณ์การเดินสายไฟฟ้า,111.2,0.0,5.3,4.3,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,อุปกรณ์ไฟฟ้า,อุปกรณ์ไฟฟ้าสำหรับให้แสงสว่าง,100.0,0.0,0.0,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,อุปกรณ์ไฟฟ้า,เครื่องใช้ในครัวเรือน,95.1,-1.2,-4.4,-3.2,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,2,ผลิตภัณฑ์อุตสาหกรรม,เครื่องจักรและเครื่องมือ,เครื่องจักรและเครื่องมือ,107.3,0.0,-0.4,-0.1,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,เครื่องจักรและเครื่องมือ,เครื่องจักรที่ใช้งานทั่วไป,108.6,0.0,0.0,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,เครื่องจักรและเครื่องมือ,เครื่องจักรที่ใช้ในงานเฉพาะอย่าง,93.8,0.0,-4.1,-1.3,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,2,ผลิตภัณฑ์อุตสาหกรรม,ยานยนต์ ชิ้นส่วนและอุปกรณ์,ยานยนต์ ชิ้นส่วนและอุปกรณ์,103.3,0.0,0.0,-0.1,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,ยานยนต์ ชิ้นส่วนและอุปกรณ์,ยานยนต์,103.5,0.0,0.0,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,ยานยนต์ ชิ้นส่วนและอุปกรณ์,ตัวถังยานยนต์ รถพ่วงและรถกึ่งพ่วง,104.9,0.0,0.0,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,ยานยนต์ ชิ้นส่วนและอุปกรณ์,ชิ้นส่วนและอุปกรณ์เสริมสำหรับยานยนต์,99.9,0.0,0.0,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,2,ผลิตภัณฑ์อุตสาหกรรม,จักรยานยนต์ จักรยาน ชิ้นส่วนและอุปกรณ์,จักรยานยนต์ จักรยาน ชิ้นส่วนและอุปกรณ์,100.0,0.0,0.0,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,2,ผลิตภัณฑ์อุตสาหกรรม,อุปกรณ์ขนส่ง ซึ่งมิได้จัดประเภทไว้ในที่อื่น,อุปกรณ์ขนส่ง ซึ่งมิได้จัดประเภทไว้ในที่อื่น,100.0,0.0,0.0,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,2,ผลิตภัณฑ์อุตสาหกรรม,เฟอร์นิเจอร์,เฟอร์นิเจอร์,105.2,0.0,0.1,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,2,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อุตสาหกรรมอื่นๆ,ผลิตภัณฑ์อุตสาหกรรมอื่นๆ,177.8,-5.1,19.7,32.7,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อุตสาหกรรมอื่นๆ,เครื่องประดับเพชรพลอย เครื่องประดับอัญมณี และสิ่งของที่เกี่ยวข้อง,198.3,-5.8,23.1,38.7,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อุตสาหกรรมอื่นๆ,เครื่องกีฬา,101.7,0.0,-5.5,-5.5,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อุตสาหกรรมอื่นๆ,เครื่องมือและอุปกรณ์ในทางการแพทย์และทางทันตกรรม,100.6,0.0,-0.4,-1.3,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
2026-06,2026,6,3,ผลิตภัณฑ์อุตสาหกรรม,ผลิตภัณฑ์อุตสาหกรรมอื่นๆ,ผลิตภัณฑ์อื่นๆ ซึ่งมิได้จัดประเภทไว้ในที่อื่น,100.0,0.0,0.0,0.0,2564 = 100,ดัชนีราคาผู้ผลิต_(มิ.ย 69).xlsx
