row_order,category_level,level_type,tsic_division_code,tsic_division_name,tsic_group_code,tsic_group_name,tsic_class_code,tsic_class_name,product_code,item_name,weight,index_2021_01,index_2021_02,index_2021_03,index_2021_04,index_2021_05,index_2021_06,index_2021_07,index_2021_08,index_2021_09,index_2021_10,index_2021_11,index_2021_12,index_2022_01,index_2022_02,index_2022_03,index_2022_04,index_2022_05,index_2022_06,index_2022_07,index_2022_08,index_2022_09,index_2022_10,index_2022_11,index_2022_12,index_2023_01,index_2023_02,index_2023_03,index_2023_04,index_2023_05,index_2023_06,index_2023_07,index_2023_08,index_2023_09,index_2023_10,index_2023_11,index_2023_12,index_2024_01,index_2024_02,index_2024_03,index_2024_04,index_2024_05,index_2024_06,index_2024_07,index_2024_08,index_2024_09,index_2024_10,index_2024_11,index_2024_12,index_2025_01,index_2025_02,index_2025_03,index_2025_04,index_2025_05,index_2025_06,index_2025_07,index_2025_08,index_2025_09,index_2025_10,index_2025_11,index_2025_12,index_2026_01,index_2026_02,index_2026_03,index_2026_04,index_2026_05,index_2026_06,mom_change_pct,yoy_change_pct,base_year,source_agency,source_file
289,4,PRODUCT_ITEM,20,การผลิตเคมีภัณฑ์และผลิตภัณฑ์เคมี,2022,การผลิตสี น้ำมันชักเงาและสารเคลือบที่คล้ายกัน  หมึกพิมพ์  และน้ำมันทาไม้,20221,การผลิตสี น้ำมันชักเงาและสารเคลือบที่คล้ายกัน  และน้ำมันทาไม้,20221-030,สีอุตสาหกรรม,0.393988,102.113835,103.910769,120.570083,95.82071,99.713853,106.333199,95.357077,87.586827,89.751435,92.297717,102.745144,103.799353,99.544156,100.017572,117.484744,90.138185,99.437096,108.581189,90.809701,101.535607,99.25405,95.923097,99.798289,92.163009,89.38615,93.975506,105.088355,77.983686,96.070047,93.243408,86.445934,97.488733,99.940778,98.534932,101.066266,85.622092,91.334127,95.784262,98.177077,85.244599,99.32626,92.16979,102.617217,99.463989,95.38411,97.031301,96.870228,91.894824,90.853087,95.223863,102.340197,85.207221,105.98915,96.017246,100.898852,90.304457,95.059874,97.560311,93.199881,92.291622,92.701909,91.632594,112.120693,95.665556,95.861865,99.494798,3.789759,3.621799,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
290,2,GROUP_4DIGIT,20,การผลิตเคมีภัณฑ์และผลิตภัณฑ์เคมี,2023,การผลิตสบู่และสารซักฟอก  ผลิตภัณฑ์เคมีที่ใช้ในการทำความสะอาดและขัดเงา  น้ำหอมและเครื่องประทินโฉม,,,,การผลิตสบู่และสารซักฟอก  ผลิตภัณฑ์เคมีที่ใช้ในการทำความสะอาดและขัดเงา  น้ำหอมและเครื่องประทินโฉม,1.232894,96.567947,100.580067,117.919255,93.710115,97.966268,100.598222,92.629818,87.462949,103.063096,96.262638,103.858284,109.381341,91.510816,99.172587,111.910729,90.037635,103.20651,97.848214,94.039983,103.832649,102.471268,95.76228,99.718188,89.549306,95.408333,100.549302,108.393405,87.005252,104.999557,99.057689,96.618224,99.537385,97.595731,96.195858,101.801109,92.420263,102.021037,104.894734,110.726731,94.466096,107.394448,98.653635,102.818408,107.547449,100.302156,100.957166,102.382501,95.940032,105.238506,103.762637,108.17384,96.820001,103.507817,99.810646,103.982016,104.324711,97.102223,98.559019,109.154958,99.31882,100.116734,100.667385,106.29218,97.824588,115.10432,103.598562,-9.995939,3.795103,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
291,3,CLASS_5DIGIT,20,การผลิตเคมีภัณฑ์และผลิตภัณฑ์เคมี,2023,การผลิตสบู่และสารซักฟอก  ผลิตภัณฑ์เคมีที่ใช้ในการทำความสะอาดและขัดเงา  น้ำหอมและเครื่องประทินโฉม,20231,การผลิตสบู่และสารซักฟอก  ผลิตภัณฑ์เคมีที่ใช้ในการทำความสะอาดและขัดเงา,,การผลิตสบู่และสารซักฟอก  ผลิตภัณฑ์เคมีที่ใช้ในการทำความสะอาดและขัดเงา,0.529297,104.383576,105.48113,120.884982,94.165365,103.444658,100.665257,91.486129,89.204958,103.586648,85.288013,98.833725,102.57556,103.139146,102.414258,110.022193,82.310904,97.860413,98.449347,91.562557,101.952531,102.801544,97.750709,102.84101,88.512227,106.618238,102.888301,109.409543,88.448251,107.881645,99.363146,96.055498,106.154419,101.428127,101.062827,110.414634,102.324427,113.476117,107.99882,111.747735,92.874185,106.578629,102.423195,103.201605,113.240753,106.933927,103.336991,105.940954,106.19591,118.864403,114.489396,114.247378,101.635553,109.029825,104.616903,104.967924,107.624652,99.970113,105.801802,120.126059,107.880661,113.144089,107.226252,107.11183,100.194121,118.931832,105.326896,-11.439272,0.67866,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
292,4,PRODUCT_ITEM,20,การผลิตเคมีภัณฑ์และผลิตภัณฑ์เคมี,2023,การผลิตสบู่และสารซักฟอก  ผลิตภัณฑ์เคมีที่ใช้ในการทำความสะอาดและขัดเงา  น้ำหอมและเครื่องประทินโฉม,20231,การผลิตสบู่และสารซักฟอก  ผลิตภัณฑ์เคมีที่ใช้ในการทำความสะอาดและขัดเงา,20231-010,ผงซักฟอก,0.266827,105.748267,108.224028,121.593954,99.232764,110.714302,101.783044,89.508327,91.337129,106.426304,74.424962,91.458327,99.548591,102.326408,107.745095,110.244839,76.000267,88.276986,96.20496,85.485225,107.583349,103.37123,96.39954,99.371219,83.177118,105.31673,101.124712,103.846256,85.551164,104.437709,93.454389,87.368717,102.104632,102.833453,104.263453,110.809911,94.717154,105.888379,103.834512,112.221022,92.186407,100.184078,99.435552,98.801004,109.960436,108.894079,99.642321,105.430882,104.449701,114.06179,118.376614,119.649171,101.814567,112.269036,101.84656,101.972604,107.057563,97.973138,99.186678,116.177146,100.318899,108.850268,104.617405,99.328521,91.839946,115.082975,93.044535,-19.150044,-8.642437,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
293,4,PRODUCT_ITEM,20,การผลิตเคมีภัณฑ์และผลิตภัณฑ์เคมี,2023,การผลิตสบู่และสารซักฟอก  ผลิตภัณฑ์เคมีที่ใช้ในการทำความสะอาดและขัดเงา  น้ำหอมและเครื่องประทินโฉม,20231,การผลิตสบู่และสารซักฟอก  ผลิตภัณฑ์เคมีที่ใช้ในการทำความสะอาดและขัดเงา,20231-020,น้ำยาล้างจาน,0.071421,94.953534,97.824768,128.192949,87.494138,92.127111,93.924572,88.587516,91.132391,108.027358,94.966798,115.888204,106.880662,95.699362,91.842498,114.528337,94.061277,109.595427,103.452038,104.351112,102.139836,92.515191,90.571936,104.213508,91.51878,108.203485,102.894278,122.286773,95.083634,119.128494,98.953445,106.20744,116.678051,95.175052,100.77886,113.110555,119.636159,129.855025,109.881784,115.830975,94.228684,108.814405,99.746674,112.395111,111.112555,106.615653,114.550426,114.574681,115.132229,113.993987,103.505357,111.500106,99.668308,100.299678,106.857199,112.891573,107.936627,100.948487,104.813067,115.85997,109.874809,115.799744,117.433972,125.042808,112.049887,130.171133,102.72296,-21.086221,-3.868938,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
294,4,PRODUCT_ITEM,20,การผลิตเคมีภัณฑ์และผลิตภัณฑ์เคมี,2023,การผลิตสบู่และสารซักฟอก  ผลิตภัณฑ์เคมีที่ใช้ในการทำความสะอาดและขัดเงา  น้ำหอมและเครื่องประทินโฉม,20231,การผลิตสบู่และสารซักฟอก  ผลิตภัณฑ์เคมีที่ใช้ในการทำความสะอาดและขัดเงา,20231-030,น้ำยาทำความสะอาด,0.054168,106.824378,89.427151,103.737675,86.571358,106.050105,109.339687,99.552015,94.471686,101.48656,96.990426,107.085651,98.463308,116.302008,95.586639,96.738562,84.759324,109.931192,106.899041,104.247852,99.003751,107.3491,97.797943,116.914115,100.184801,115.085008,96.512003,111.337174,93.866029,116.968177,119.171189,107.291294,105.322876,102.470024,100.897172,108.560121,108.615399,130.47479,123.515154,112.653967,101.948223,118.325173,118.08211,117.817093,126.095345,107.007263,107.397634,110.943471,110.792242,129.154997,115.249251,113.219676,114.936818,124.811346,117.173114,115.580268,111.7504,104.377362,111.543248,125.859202,115.77217,119.698165,107.729258,111.700788,115.425354,127.716555,131.639727,3.071781,12.346359,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
295,4,PRODUCT_ITEM,20,การผลิตเคมีภัณฑ์และผลิตภัณฑ์เคมี,2023,การผลิตสบู่และสารซักฟอก  ผลิตภัณฑ์เคมีที่ใช้ในการทำความสะอาดและขัดเงา  น้ำหอมและเครื่องประทินโฉม,20231,การผลิตสบู่และสารซักฟอก  ผลิตภัณฑ์เคมีที่ใช้ในการทำความสะอาดและขัดเงา,20231-040,น้ำยาปรับผ้านุ่ม,0.136881,105.677786,110.482229,122.475552,90.773329,94.147791,98.570692,93.662046,81.958734,96.565205,96.782666,101.046761,107.857209,103.396394,100.240608,112.493728,87.512532,105.641982,96.870345,91.716652,92.045333,105.258583,104.111612,103.319528,92.724242,104.977622,108.846316,112.772454,88.48951,105.130914,103.256458,103.245633,108.886941,101.539054,95.037435,108.971329,105.631248,112.99422,108.99371,108.335981,89.917284,113.228758,103.446965,101.199146,115.658699,103.249966,103.08136,100.45075,103.118212,126.695297,112.342376,105.557586,97.049334,101.025436,103.879443,102.472837,106.934637,101.608325,116.940774,127.781,118.457714,117.534913,106.7866,111.112239,104.265763,117.093801,120.215297,2.665808,15.725781,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
296,3,CLASS_5DIGIT,20,การผลิตเคมีภัณฑ์และผลิตภัณฑ์เคมี,2023,การผลิตสบู่และสารซักฟอก  ผลิตภัณฑ์เคมีที่ใช้ในการทำความสะอาดและขัดเงา  น้ำหอมและเครื่องประทินโฉม,20232,การผลิตน้ำหอม  เครื่องสำอาง  และเครื่องประทินโฉม,,การผลิตน้ำหอม  เครื่องสำอาง  และเครื่องประทินโฉม,0.703597,90.68846,96.893128,115.688218,93.367643,93.845023,100.547793,93.490185,86.152482,102.669242,104.518554,107.638126,114.501147,82.763135,96.733965,113.331423,95.850248,107.228235,97.395998,95.903685,105.247012,102.222811,94.266439,97.368972,90.329472,86.975422,98.789736,107.628992,85.919722,102.831439,98.827902,97.041547,94.559567,94.712722,92.534568,95.321386,84.969626,93.403687,102.559614,109.958656,95.663647,108.008167,95.817896,102.530139,103.264529,95.313253,99.166887,99.705572,88.22481,94.988109,95.693184,103.604881,93.197392,99.353758,96.195027,103.240345,101.842253,94.944786,93.110468,100.901693,92.877977,90.316603,95.733326,105.67558,96.042051,112.224986,102.298383,-8.84527,6.344773,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
297,4,PRODUCT_ITEM,20,การผลิตเคมีภัณฑ์และผลิตภัณฑ์เคมี,2023,การผลิตสบู่และสารซักฟอก  ผลิตภัณฑ์เคมีที่ใช้ในการทำความสะอาดและขัดเงา  น้ำหอมและเครื่องประทินโฉม,20232,การผลิตน้ำหอม  เครื่องสำอาง  และเครื่องประทินโฉม,20232-010,สบู่และเครื่องบำรุงผิว,0.295322,92.587718,91.003263,110.974384,95.043486,92.242678,96.965811,104.277795,88.739673,104.736629,107.010369,110.834491,105.583703,88.659647,98.733567,115.634528,102.050421,115.070917,97.856576,100.976215,113.330054,109.016996,99.606577,107.472521,103.636149,89.456079,102.538063,112.502301,100.301671,114.3795,108.229626,101.528467,99.831958,103.065065,100.107709,103.634061,90.855493,97.442683,114.288965,127.212605,103.94172,116.102141,100.667707,108.089613,109.121979,99.410287,103.437237,115.049029,100.208035,103.145559,108.144367,112.746362,108.106899,113.803749,108.189101,113.565944,112.540628,111.199047,104.674064,116.896332,101.128445,97.943836,106.464938,117.224727,101.261887,116.212705,103.593547,-10.858673,-4.247705,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
298,4,PRODUCT_ITEM,20,การผลิตเคมีภัณฑ์และผลิตภัณฑ์เคมี,2023,การผลิตสบู่และสารซักฟอก  ผลิตภัณฑ์เคมีที่ใช้ในการทำความสะอาดและขัดเงา  น้ำหอมและเครื่องประทินโฉม,20232,การผลิตน้ำหอม  เครื่องสำอาง  และเครื่องประทินโฉม,20232-020,ยาสระผม,0.32492,89.35056,97.235616,115.603247,93.558436,95.31937,105.915631,85.49427,85.648254,95.099917,103.521286,105.381485,127.871926,73.289953,96.833912,109.95519,87.43051,99.437359,93.730955,92.791212,98.16775,90.1779,86.095787,85.860807,75.97736,86.296617,97.172315,103.450421,77.282003,97.957764,93.595771,99.422938,95.804592,88.761076,89.363831,90.606589,84.559968,90.908409,94.066394,96.357228,89.096294,102.207973,90.36484,100.895544,101.00892,91.019927,97.928745,89.469377,80.203947,92.509077,85.126229,95.335649,83.137481,92.423127,93.315051,99.736038,98.639613,87.920819,87.470588,92.985849,91.827449,88.815972,90.959722,101.22395,90.140389,114.701635,103.358101,-9.889601,10.762518,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
299,4,PRODUCT_ITEM,20,การผลิตเคมีภัณฑ์และผลิตภัณฑ์เคมี,2023,การผลิตสบู่และสารซักฟอก  ผลิตภัณฑ์เคมีที่ใช้ในการทำความสะอาดและขัดเงา  น้ำหอมและเครื่องประทินโฉม,20232,การผลิตน้ำหอม  เครื่องสำอาง  และเครื่องประทินโฉม,20232-030,แป้งฝุ่น,0.083355,89.174651,116.425615,132.720325,86.686497,93.774999,92.31458,86.43853,78.95168,124.850058,99.577552,105.110015,93.975497,98.798839,89.259875,118.332302,106.703738,109.811067,110.05065,90.06447,104.204363,125.102783,107.196046,106.431775,99.12954,80.832577,91.814346,106.651296,68.635266,80.914945,85.913055,71.861865,71.026592,88.32047,78.062923,84.248404,65.713139,88.820393,94.109923,101.84754,91.934586,101.940946,99.891432,89.20489,91.304301,97.533181,88.863554,85.245448,77.034395,75.749993,92.769566,103.450781,79.587566,75.173944,64.92683,80.317132,76.422414,64.736357,74.125629,75.089653,67.741951,69.143188,76.319399,82.110096,100.553291,88.442632,93.578865,5.807417,44.129731,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
300,2,GROUP_4DIGIT,20,การผลิตเคมีภัณฑ์และผลิตภัณฑ์เคมี,2030,การผลิตเส้นใยประดิษฐ์,,,,การผลิตเส้นใยประดิษฐ์,0.496033,109.602459,101.750438,111.626799,90.826744,93.748974,100.408468,96.221061,94.670094,94.277438,102.308784,106.880015,97.678727,105.176331,103.058006,107.695972,89.825618,116.147178,98.061443,99.974346,90.175021,89.127558,74.819501,80.953264,82.758466,87.087444,85.700898,102.374512,89.36457,105.83619,95.316782,105.801911,101.197207,99.78989,113.120302,103.565572,89.977453,109.316999,105.036722,103.487733,105.032929,102.243546,96.612771,104.061951,109.117285,91.896551,120.953778,105.342996,99.966121,111.167099,96.821786,98.755937,95.675459,96.901467,92.083733,102.537187,100.611333,89.991236,105.908906,90.270219,86.820164,107.122522,91.859144,102.288986,96.954867,92.87301,88.175085,-5.05844,-4.244668,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
301,3,CLASS_5DIGIT,20,การผลิตเคมีภัณฑ์และผลิตภัณฑ์เคมี,2030,การผลิตเส้นใยประดิษฐ์,20300,การผลิตเส้นใยประดิษฐ์,,การผลิตเส้นใยประดิษฐ์,0.496033,109.602459,101.750438,111.626799,90.826744,93.748974,100.408468,96.221061,94.670094,94.277438,102.308784,106.880015,97.678727,105.176331,103.058006,107.695972,89.825618,116.147178,98.061443,99.974346,90.175021,89.127558,74.819501,80.953264,82.758466,87.087444,85.700898,102.374512,89.36457,105.83619,95.316782,105.801911,101.197207,99.78989,113.120302,103.565572,89.977453,109.316999,105.036722,103.487733,105.032929,102.243546,96.612771,104.061951,109.117285,91.896551,120.953778,105.342996,99.966121,111.167099,96.821786,98.755937,95.675459,96.901467,92.083733,102.537187,100.611333,89.991236,105.908906,90.270219,86.820164,107.122522,91.859144,102.288986,96.954867,92.87301,88.175085,-5.05844,-4.244668,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
302,4,PRODUCT_ITEM,20,การผลิตเคมีภัณฑ์และผลิตภัณฑ์เคมี,2030,การผลิตเส้นใยประดิษฐ์,20300,การผลิตเส้นใยประดิษฐ์,20300-010,เส้นใยโพลีเอสเตอร์,0.267326,113.96893,101.272731,111.268199,93.280292,100.925607,102.910036,98.26147,87.908622,89.996404,104.330692,96.961523,98.915494,102.191747,105.3088,102.854553,85.29218,101.960586,88.558957,97.386983,97.268929,93.598006,89.667886,91.018866,91.607254,91.553086,89.001715,95.995055,81.649453,95.948258,100.201257,102.090953,93.602534,104.312839,101.026495,103.346145,96.255456,108.022319,102.713865,108.752979,100.170213,102.424557,98.494951,100.273177,113.728077,94.931671,103.887154,103.321753,99.815993,88.882334,92.172042,103.317442,78.531652,88.623848,91.789812,88.655044,91.27549,86.141542,91.656531,78.459879,88.556967,96.675449,83.796434,98.233591,81.316285,88.586766,83.922966,-5.264668,-8.5705,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
303,4,PRODUCT_ITEM,20,การผลิตเคมีภัณฑ์และผลิตภัณฑ์เคมี,2030,การผลิตเส้นใยประดิษฐ์,20300,การผลิตเส้นใยประดิษฐ์,20300-020,เส้นใยประดิษฐ์อื่น ๆ,0.228708,104.498695,102.308806,112.045949,87.958907,85.360543,97.484502,93.836122,102.573261,99.28134,99.94547,118.473277,96.233128,108.664871,100.427159,113.35488,95.124541,132.729222,109.168453,102.998593,81.883285,83.902262,57.463918,69.188053,72.415532,81.867764,81.842729,109.83116,98.38241,117.39373,89.607547,110.139477,110.074264,94.503226,127.256187,103.822049,82.639391,110.83029,107.751802,97.333434,110.71673,102.031971,94.412778,108.490472,103.727946,88.348943,140.902156,107.705532,100.141599,137.214718,102.256654,93.424207,115.714052,106.576788,92.427285,118.763374,111.523564,94.490963,122.567841,104.074774,84.790096,119.333616,101.283269,107.029148,115.234072,97.883001,93.145187,-4.840283,0.776721,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
304,1,DIVISION_2DIGIT,21,การผลิตเภสัชภัณฑ์  เคมีภัณฑ์ที่ใช้รักษาโรค  และผลิตภัณฑ์จากพืชและสัตว์ที่ใช้รักษาโรค,,,,,,การผลิตเภสัชภัณฑ์  เคมีภัณฑ์ที่ใช้รักษาโรค  และผลิตภัณฑ์จากพืชและสัตว์ที่ใช้รักษาโรค,0.994677,96.53913,87.859077,102.300783,89.194392,92.796949,98.739911,89.243613,101.580556,113.565672,106.989351,117.397,103.793567,116.737308,102.479365,117.876426,104.052029,112.984193,114.84627,107.560687,113.171668,117.294021,125.338051,128.092063,114.297371,111.672723,114.424544,127.928465,94.641301,106.290279,112.919758,102.18879,101.684335,101.411026,104.080362,107.718571,98.078968,101.939119,101.750152,104.155038,86.749494,99.085389,101.835743,100.609216,101.644034,92.116024,94.731142,100.920916,95.870395,102.624279,98.63423,108.163687,91.473496,118.207013,105.532136,101.114712,94.752042,94.107286,102.892122,96.121867,105.503203,101.672522,97.53861,114.588045,96.474507,99.434529,97.985351,-1.457419,-7.151172,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
305,2,GROUP_4DIGIT,21,การผลิตเภสัชภัณฑ์  เคมีภัณฑ์ที่ใช้รักษาโรค  และผลิตภัณฑ์จากพืชและสัตว์ที่ใช้รักษาโรค,2100,การผลิตเภสัชภัณฑ์  เคมีภัณฑ์ที่ใช้รักษาโรค  และผลิตภัณฑ์จากพืชและสัตว์ที่ใช้รักษาโรค,,,,การผลิตเภสัชภัณฑ์  เคมีภัณฑ์ที่ใช้รักษาโรค  และผลิตภัณฑ์จากพืชและสัตว์ที่ใช้รักษาโรค,0.994677,96.53913,87.859077,102.300783,89.194392,92.796949,98.739911,89.243613,101.580556,113.565672,106.989351,117.397,103.793567,116.737308,102.479365,117.876426,104.052029,112.984193,114.84627,107.560687,113.171668,117.294021,125.338051,128.092063,114.297371,111.672723,114.424544,127.928465,94.641301,106.290279,112.919758,102.18879,101.684335,101.411026,104.080362,107.718571,98.078968,101.939119,101.750152,104.155038,86.749494,99.085389,101.835743,100.609216,101.644034,92.116024,94.731142,100.920916,95.870395,102.624279,98.63423,108.163687,91.473496,118.207013,105.532136,101.114712,94.752042,94.107286,102.892122,96.121867,105.503203,101.672522,97.53861,114.588045,96.474507,99.434529,97.985351,-1.457419,-7.151172,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
306,3,CLASS_5DIGIT,21,การผลิตเภสัชภัณฑ์  เคมีภัณฑ์ที่ใช้รักษาโรค  และผลิตภัณฑ์จากพืชและสัตว์ที่ใช้รักษาโรค,2100,การผลิตเภสัชภัณฑ์  เคมีภัณฑ์ที่ใช้รักษาโรค  และผลิตภัณฑ์จากพืชและสัตว์ที่ใช้รักษาโรค,21001,การผลิตเภสัชภัณฑ์และเคมีภัณฑ์ที่ใช้รักษาโรค,,การผลิตเภสัชภัณฑ์และเคมีภัณฑ์ที่ใช้รักษาโรค,0.994677,96.53913,87.859077,102.300783,89.194392,92.796949,98.739911,89.243613,101.580556,113.565672,106.989351,117.397,103.793567,116.737308,102.479365,117.876426,104.052029,112.984193,114.84627,107.560687,113.171668,117.294021,125.338051,128.092063,114.297371,111.672723,114.424544,127.928465,94.641301,106.290279,112.919758,102.18879,101.684335,101.411026,104.080362,107.718571,98.078968,101.939119,101.750152,104.155038,86.749494,99.085389,101.835743,100.609216,101.644034,92.116024,94.731142,100.920916,95.870395,102.624279,98.63423,108.163687,91.473496,118.207013,105.532136,101.114712,94.752042,94.107286,102.892122,96.121867,105.503203,101.672522,97.53861,114.588045,96.474507,99.434529,97.985351,-1.457419,-7.151172,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
307,4,PRODUCT_ITEM,21,การผลิตเภสัชภัณฑ์  เคมีภัณฑ์ที่ใช้รักษาโรค  และผลิตภัณฑ์จากพืชและสัตว์ที่ใช้รักษาโรค,2100,การผลิตเภสัชภัณฑ์  เคมีภัณฑ์ที่ใช้รักษาโรค  และผลิตภัณฑ์จากพืชและสัตว์ที่ใช้รักษาโรค,21001,การผลิตเภสัชภัณฑ์และเคมีภัณฑ์ที่ใช้รักษาโรค,21001-010,ยาเม็ด,0.475639,97.928009,84.680311,101.504309,89.573134,85.935059,95.143417,85.971567,98.52491,124.728515,111.621976,123.794361,100.594432,130.8503,116.939549,128.63628,120.093016,122.418316,134.30962,121.141925,122.966243,132.243437,137.340676,149.789566,125.464201,121.856191,125.843489,139.641526,107.574202,112.664714,118.726951,108.533808,102.17623,108.19982,121.955895,119.552484,110.232933,115.733416,110.487956,111.700075,98.688466,107.018941,114.43077,115.661946,115.140757,104.770033,106.542718,114.511688,113.34748,120.155062,111.500407,117.063901,112.248793,133.799128,129.72448,121.233906,114.575824,109.295402,124.187043,114.077131,125.385063,128.373861,119.507542,146.773956,120.559753,133.05408,122.730488,-7.758945,-5.39142,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
308,4,PRODUCT_ITEM,21,การผลิตเภสัชภัณฑ์  เคมีภัณฑ์ที่ใช้รักษาโรค  และผลิตภัณฑ์จากพืชและสัตว์ที่ใช้รักษาโรค,2100,การผลิตเภสัชภัณฑ์  เคมีภัณฑ์ที่ใช้รักษาโรค  และผลิตภัณฑ์จากพืชและสัตว์ที่ใช้รักษาโรค,21001,การผลิตเภสัชภัณฑ์และเคมีภัณฑ์ที่ใช้รักษาโรค,21001-020,ยาน้ำ,0.204427,80.702854,85.902526,99.613762,84.668837,105.456834,114.30598,97.198746,114.462536,99.933318,107.925102,106.271509,103.557995,97.163526,90.96553,116.856333,100.410455,122.345704,97.925716,101.195649,113.280589,122.037346,113.955676,116.130259,114.846447,113.656315,113.529962,139.769813,88.656711,107.167315,90.554002,96.51214,93.990877,101.376521,93.150408,97.303222,93.454351,97.378441,100.990346,99.823685,78.548115,93.553145,98.929767,90.74725,93.112783,80.981969,91.783781,91.852416,87.821394,89.243187,95.194913,93.547802,79.607427,95.882594,77.793719,83.122336,78.875241,90.163622,84.72493,87.891603,101.742566,82.404875,94.460936,94.636254,84.049625,71.545594,80.451511,12.447892,3.416462,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
309,4,PRODUCT_ITEM,21,การผลิตเภสัชภัณฑ์  เคมีภัณฑ์ที่ใช้รักษาโรค  และผลิตภัณฑ์จากพืชและสัตว์ที่ใช้รักษาโรค,2100,การผลิตเภสัชภัณฑ์  เคมีภัณฑ์ที่ใช้รักษาโรค  และผลิตภัณฑ์จากพืชและสัตว์ที่ใช้รักษาโรค,21001,การผลิตเภสัชภัณฑ์และเคมีภัณฑ์ที่ใช้รักษาโรค,21001-030,ยาแคปซูล,0.073492,92.238092,89.158956,110.310063,72.170973,92.961174,95.542158,89.094146,108.098881,114.002993,103.347379,132.320228,100.754958,89.587214,93.619446,97.482662,74.214411,82.142899,92.630767,103.727347,105.783493,108.480119,84.181253,106.451931,79.453897,78.622797,94.055328,78.676171,91.666234,112.010387,111.981158,102.445115,141.722838,97.632615,96.446964,88.587099,73.923399,71.455515,83.536961,79.338255,85.030144,74.10131,90.887237,76.6124,84.800512,84.962792,100.172807,84.195232,60.902836,85.955283,78.554175,77.367252,66.738325,85.078435,74.391686,77.367252,62.898746,69.227812,91.788231,75.134466,85.821849,77.953089,70.837909,85.255914,79.554417,73.732779,70.016976,-5.039555,-5.880645,2559 = 100,สำนักงานเศรษฐกิจอุตสาหกรรม (สศอ.) กระทรวงอุตสาหกรรม,Shipment.xlsx
